,初始持仓股票资产,初始持仓资产,初始现金,总资产,手续费,现金,股票资产
2020-06-03 09:39:15.000,2856800.0,2856800.0,0.0,2856557.58,11.35,8454.58,2848103.0
2020-06-03 09:39:18.000,2857100.0,2857100.0,0.0,2856820.49,17.09,7624.49,2849196.0
2020-06-03 09:39:24.000,2856900.0,2856900.0,0.0,2856634.0,10.49,5601.0,2851033.0
2020-06-03 09:39:30.000,2856400.0,2856400.0,0.0,2856118.91,7.09,7643.91,2848475.0
2020-06-03 09:39:33.000,2854700.0,2854700.0,0.0,2854341.91,5.0,6775.91,2847566.0
2020-06-03 09:39:36.000,2853800.0,2853800.0,0.0,2853407.91,5.0,4298.91,2849109.0
2020-06-03 09:39:39.000,2853700.0,2853700.0,0.0,2853236.82,12.09,4016.82,2849220.0
2020-06-03 09:39:42.000,2853200.0,2853200.0,0.0,2852607.85,13.97,7895.85,2844712.0
2020-06-03 09:39:45.000,2851800.0,2851800.0,0.0,2851076.76,12.09,9070.76,2842006.0
2020-06-03 09:39:51.000,2851500.0,2851500.0,0.0,2850736.76,10.0,2496.76,2848240.0
2020-06-03 09:39:54.000,2850600.0,2850600.0,0.0,2849869.71,17.05,2620.71,2847249.0
2020-06-03 09:39:57.000,2849200.0,2849200.0,0.0,2848310.71,5.0,2070.71,2846240.0
2020-06-03 09:40:06.000,2848900.0,2848900.0,0.0,2847848.63,12.08,3559.63,2844289.0
2020-06-03 09:40:09.000,2850000.0,2850000.0,0.0,2849036.63,15.0,-2982.37,2852019.0
2020-06-03 09:40:18.000,2851400.0,2851400.0,0.0,2850449.55,7.08,-944.45,2851394.0
2020-06-03 09:40:42.000,2855800.0,2855800.0,0.0,2855451.38,6.17,199.38,2855252.0
2020-06-03 09:40:45.000,2855000.0,2855000.0,0.0,2854663.21,6.17,1342.21,2853321.0
2020-06-03 09:40:51.000,2855200.0,2855200.0,0.0,2854867.21,5.0,17.21,2854850.0
2020-06-03 09:40:57.000,2854400.0,2854400.0,0.0,2854083.85,7.36,2323.85,2851760.0
2020-06-03 09:41:00.000,2853700.0,2853700.0,0.0,2853402.73,11.12,8312.73,2845090.0
2020-06-03 09:41:03.000,2853900.0,2853900.0,0.0,2853665.61,16.12,12437.61,2841228.0
2020-06-03 09:41:09.000,2854600.0,2854600.0,0.0,2854479.61,5.0,10577.61,2843902.0
2020-06-03 09:41:12.000,2852800.0,2852800.0,0.0,2852552.61,5.0,8086.61,2844466.0
2020-06-03 09:41:15.000,2854000.0,2854000.0,0.0,2853927.06,7.55,10578.06,2843349.0
2020-06-03 09:41:18.000,2853300.0,2853300.0,0.0,2853232.96,10.1,15563.96,2837669.0
2020-06-03 09:41:21.000,2852700.0,2852700.0,0.0,2852437.85,11.11,21542.85,2830895.0
2020-06-03 09:41:24.000,2853800.0,2853800.0,0.0,2853551.66,23.19,27520.66,2826031.0
2020-06-03 09:41:27.000,2855000.0,2855000.0,0.0,2854857.15,31.51,30727.15,2824130.0
2020-06-03 09:41:30.000,2854600.0,2854600.0,0.0,2854450.08,7.07,32752.08,2821698.0
2020-06-03 09:41:33.000,2855800.0,2855800.0,0.0,2855647.08,10.0,29741.08,2825906.0
2020-06-03 09:41:36.000,2855000.0,2855000.0,0.0,2854844.08,5.0,27440.08,2827404.0
2020-06-03 09:41:39.000,2856400.0,2856400.0,0.0,2856249.08,5.0,26108.08,2830141.0
2020-06-03 09:41:42.000,2858100.0,2858100.0,0.0,2857924.08,5.0,24102.08,2833822.0
2020-06-03 09:41:45.000,2858000.0,2858000.0,0.0,2857820.08,10.0,14029.08,2843791.0
2020-06-03 09:41:48.000,2858600.0,2858600.0,0.0,2858402.08,5.0,9972.08,2848430.0
2020-06-03 09:41:51.000,2858800.0,2858800.0,0.0,2858589.19,16.89,6425.19,2852164.0
2020-06-03 09:41:54.000,2857400.0,2857400.0,0.0,2857163.19,5.0,4393.19,2852770.0
2020-06-03 09:41:57.000,2856900.0,2856900.0,0.0,2856668.19,5.0,3061.19,2853607.0
2020-06-03 09:42:00.000,2858000.0,2858000.0,0.0,2857742.63,12.56,4407.63,2853335.0
2020-06-03 09:42:03.000,2860500.0,2860500.0,0.0,2860208.51,25.12,-674.49,2860883.0
2020-06-03 09:42:42.000,2861800.0,2861800.0,0.0,2861541.38,10.13,4345.38,2857196.0
2020-06-03 09:42:45.000,2862000.0,2862000.0,0.0,2861731.81,7.57,6853.81,2854878.0
2020-06-03 09:42:48.000,2862100.0,2862100.0,0.0,2861819.81,10.0,-1208.19,2863028.0
2020-06-03 09:42:51.000,2863400.0,2863400.0,0.0,2863123.67,10.14,3819.67,2859304.0
2020-06-03 09:42:54.000,2863800.0,2863800.0,0.0,2863514.67,5.0,2491.67,2861023.0
2020-06-03 09:43:09.000,2863900.0,2863900.0,0.0,2863610.76,6.91,4356.76,2859254.0
2020-06-03 09:43:15.000,2863900.0,2863900.0,0.0,2863604.85,6.91,6223.85,2857381.0
2020-06-03 09:43:21.000,2863700.0,2863700.0,0.0,2863402.85,5.0,4181.85,2859221.0
2020-06-03 09:43:27.000,2864500.0,2864500.0,0.0,2864197.85,5.0,3317.85,2860880.0
2020-06-03 09:43:30.000,2864000.0,2864000.0,0.0,2863693.85,5.0,1988.85,2861705.0
2020-06-03 09:43:33.000,2863800.0,2863800.0,0.0,2863485.94,6.91,3854.94,2859631.0
2020-06-03 09:43:36.000,2863200.0,2863200.0,0.0,2862871.99,13.95,7716.99,2855155.0
2020-06-03 09:43:39.000,2862600.0,2862600.0,0.0,2862264.99,5.0,1700.99,2860564.0
2020-06-03 09:44:00.000,2862800.0,2862800.0,0.0,2862463.99,5.0,373.99,2862090.0
2020-06-03 09:44:03.000,2863100.0,2863100.0,0.0,2862753.63,7.36,2675.63,2860078.0
2020-06-03 09:44:06.000,2863000.0,2863000.0,0.0,2862653.63,5.0,1810.63,2860843.0
2020-06-03 09:44:30.000,2861200.0,2861200.0,0.0,2860837.63,5.0,655.63,2860182.0
2020-06-03 09:44:42.000,2860300.0,2860300.0,0.0,2859937.71,6.92,2526.71,2857411.0
2020-06-03 09:44:45.000,2860300.0,2860300.0,0.0,2859937.71,5.0,215.71,2859722.0
2020-06-03 09:44:54.000,2858300.0,2858300.0,0.0,2857945.83,5.88,1069.83,2856876.0
2020-06-03 09:45:09.000,2856900.0,2856900.0,0.0,2856528.91,6.92,2945.91,2853583.0
2020-06-03 09:45:12.000,2858400.0,2858400.0,0.0,2858026.91,5.0,634.91,2857392.0
2020-06-03 09:45:21.000,2861100.0,2861100.0,0.0,2860717.57,10.34,5860.57,2854857.0
2020-06-03 09:45:30.000,2859400.0,2859400.0,0.0,2859039.57,5.0,3548.57,2855491.0
2020-06-03 09:45:45.000,2861500.0,2861500.0,0.0,2861109.57,5.0,1237.57,2859872.0
2020-06-03 09:45:51.000,2862200.0,2862200.0,0.0,2861806.57,5.0,686.57,2861120.0
2020-06-03 09:46:09.000,2859600.0,2859600.0,0.0,2859194.52,7.05,2686.52,2856508.0
2020-06-03 09:46:12.000,2859500.0,2859500.0,0.0,2859093.16,7.36,4986.16,2854107.0
2020-06-03 09:46:15.000,2859400.0,2859400.0,0.0,2858976.62,13.54,8435.62,2850541.0
2020-06-03 09:46:18.000,2859100.0,2859100.0,0.0,2858666.44,6.18,9585.44,2849081.0
2020-06-03 09:46:21.000,2859600.0,2859600.0,0.0,2859159.44,10.0,1551.44,2857608.0
2020-06-03 09:46:30.000,2859800.0,2859800.0,0.0,2859363.26,6.18,2700.26,2856663.0
2020-06-03 09:46:33.000,2860800.0,2860800.0,0.0,2860346.9,6.36,4022.9,2856324.0
2020-06-03 09:46:42.000,2859300.0,2859300.0,0.0,2858858.85,7.05,6022.85,2852836.0
2020-06-03 09:46:45.000,2858600.0,2858600.0,0.0,2858156.85,5.0,3982.85,2854174.0
2020-06-03 09:46:48.000,2858300.0,2858300.0,0.0,2857852.49,7.36,6282.49,2851570.0
2020-06-03 09:46:51.000,2858500.0,2858500.0,0.0,2858048.49,5.0,3791.49,2854257.0
2020-06-03 09:47:00.000,2858200.0,2858200.0,0.0,2857756.49,5.0,1742.49,2856014.0
2020-06-03 09:47:12.000,2858100.0,2858100.0,0.0,2857648.95,7.54,4220.95,2853428.0
2020-06-03 09:47:15.000,2857900.0,2857900.0,0.0,2857443.95,5.0,2331.95,2855112.0
2020-06-03 09:47:18.000,2857200.0,2857200.0,0.0,2856738.6,7.35,4626.6,2852112.0
2020-06-03 09:47:27.000,2854500.0,2854500.0,0.0,2854037.16,18.44,12881.16,2841156.0
2020-06-03 09:47:30.000,2854600.0,2854600.0,0.0,2854140.16,5.0,10838.16,2843302.0
2020-06-03 09:47:39.000,2853500.0,2853500.0,0.0,2853047.82,12.34,7906.82,2845141.0
2020-06-03 09:47:42.000,2853200.0,2853200.0,0.0,2852749.82,5.0,5896.82,2846853.0
2020-06-03 09:47:48.000,2853800.0,2853800.0,0.0,2853350.82,5.0,3849.82,2849501.0
2020-06-03 09:47:51.000,2854200.0,2854200.0,0.0,2853741.48,12.34,4089.48,2849652.0
2020-06-03 09:47:57.000,2852800.0,2852800.0,0.0,2852369.48,5.0,2040.48,2850329.0
2020-06-03 09:48:03.000,2853500.0,2853500.0,0.0,2853058.48,5.0,880.48,2852178.0
2020-06-03 09:48:54.000,2855900.0,2855900.0,0.0,2855446.39,7.09,2921.39,2852525.0
2020-06-03 09:48:57.000,2856700.0,2856700.0,0.0,2856225.21,14.18,5126.21,2851099.0
2020-06-03 09:49:00.000,2857000.0,2857000.0,0.0,2856519.12,7.09,7167.12,2849352.0
2020-06-03 09:49:03.000,2855800.0,2855800.0,0.0,2855305.03,12.09,3224.03,2852081.0
2020-06-03 09:49:06.000,2856200.0,2856200.0,0.0,2855703.94,7.09,5264.94,2850439.0
2020-06-03 09:49:09.000,2856600.0,2856600.0,0.0,2856098.85,12.09,4818.85,2851280.0
2020-06-03 09:49:12.000,2855900.0,2855900.0,0.0,2855383.85,10.0,452.85,2854931.0
2020-06-03 09:49:51.000,2858100.0,2858100.0,0.0,2857611.51,7.34,2740.51,2854871.0
2020-06-03 09:49:54.000,2858500.0,2858500.0,0.0,2858026.96,7.55,5230.96,2852796.0
2020-06-03 09:49:57.000,2858500.0,2858500.0,0.0,2858014.96,10.0,1180.96,2856834.0
2020-06-03 09:50:03.000,2857800.0,2857800.0,0.0,2857312.92,7.04,3168.92,2854144.0
2020-06-03 09:50:06.000,2859000.0,2859000.0,0.0,2858513.83,7.09,5207.83,2853306.0
2020-06-03 09:50:15.000,2856600.0,2856600.0,0.0,2856096.83,5.0,3331.83,2852765.0
2020-06-03 09:50:30.000,2854000.0,2854000.0,0.0,2853488.83,5.0,1458.83,2852030.0
2020-06-03 09:50:33.000,2853600.0,2853600.0,0.0,2853102.66,6.17,2606.66,2850496.0
2020-06-03 09:50:39.000,2852000.0,2852000.0,0.0,2851502.12,7.54,5093.12,2846409.0
2020-06-03 09:50:48.000,2851000.0,2851000.0,0.0,2850491.03,16.09,9050.03,2841441.0
2020-06-03 09:50:51.000,2851400.0,2851400.0,0.0,2850880.03,5.0,6759.03,2844121.0
2020-06-03 09:51:00.000,2851500.0,2851500.0,0.0,2850974.03,10.0,-455.97,2851430.0
2020-06-03 09:52:00.000,2854300.0,2854300.0,0.0,2853767.15,5.88,395.15,2853372.0
2020-06-03 09:52:54.000,2855300.0,2855300.0,0.0,2854756.59,7.56,2893.59,2851863.0
2020-06-03 09:52:57.000,2855800.0,2855800.0,0.0,2855249.04,7.55,5391.04,2849858.0
2020-06-03 09:53:00.000,2856000.0,2856000.0,0.0,2855440.49,7.55,7888.49,2847552.0
2020-06-03 09:53:03.000,2856000.0,2856000.0,0.0,2855432.94,12.55,8375.94,2847057.0
2020-06-03 09:53:06.000,2856100.0,2856100.0,0.0,2855506.02,11.92,5663.02,2849843.0
2020-06-03 09:53:12.000,2856500.0,2856500.0,0.0,2855874.38,21.64,10995.38,2844879.0
2020-06-03 09:53:15.000,2855800.0,2855800.0,0.0,2855169.46,11.92,11710.46,2843459.0
2020-06-03 09:53:18.000,2856300.0,2856300.0,0.0,2855658.9,7.56,14208.9,2841450.0
2020-06-03 09:53:21.000,2855600.0,2855600.0,0.0,2854958.86,7.04,16201.86,2838757.0
2020-06-03 09:53:27.000,2854800.0,2854800.0,0.0,2854148.82,7.04,18194.82,2835954.0
2020-06-03 09:53:30.000,2854600.0,2854600.0,0.0,2853941.78,7.04,20186.78,2833755.0
2020-06-03 09:53:33.000,2855200.0,2855200.0,0.0,2854514.64,18.14,28145.64,2826369.0
2020-06-03 09:53:36.000,2853800.0,2853800.0,0.0,2853137.72,6.92,30016.72,2823121.0
2020-06-03 09:53:39.000,2853400.0,2853400.0,0.0,2852742.8,6.92,31887.8,2820855.0
2020-06-03 09:53:42.000,2853500.0,2853500.0,0.0,2852829.57,17.23,38957.57,2813872.0
2020-06-03 09:53:48.000,2852900.0,2852900.0,0.0,2852208.01,7.56,41458.01,2810750.0
2020-06-03 09:54:03.000,2851200.0,2851200.0,0.0,2850630.09,6.92,43327.09,2807303.0
2020-06-03 09:54:06.000,2852100.0,2852100.0,0.0,2851421.53,12.56,43819.53,2807602.0
2020-06-03 09:54:12.000,2851800.0,2851800.0,0.0,2851172.53,5.0,41531.53,2809641.0
2020-06-03 09:54:15.000,2852700.0,2852700.0,0.0,2851981.97,12.56,41985.97,2809996.0
2020-06-03 09:54:21.000,2853000.0,2853000.0,0.0,2852246.97,5.0,39937.97,2812309.0
2020-06-03 09:54:24.000,2853300.0,2853300.0,0.0,2852507.06,19.91,42676.06,2809831.0
2020-06-03 09:54:30.000,2853100.0,2853100.0,0.0,2852286.06,5.0,40628.06,2811658.0
2020-06-03 09:54:39.000,2854300.0,2854300.0,0.0,2853371.06,5.0,38097.06,2815274.0
2020-06-03 09:54:42.000,2854700.0,2854700.0,0.0,2853726.06,10.0,34884.06,2818842.0
2020-06-03 09:54:48.000,2853800.0,2853800.0,0.0,2852830.06,5.0,33553.06,2819277.0
2020-06-03 09:54:51.000,2853900.0,2853900.0,0.0,2852878.06,5.0,29798.06,2823080.0
2020-06-03 09:54:57.000,2854100.0,2854100.0,0.0,2853054.06,5.0,27255.06,2825799.0
2020-06-03 09:55:00.000,2854400.0,2854400.0,0.0,2853340.06,5.0,25376.06,2827964.0
2020-06-03 09:55:03.000,2855100.0,2855100.0,0.0,2854010.06,10.0,11585.06,2842425.0
2020-06-03 09:55:27.000,2862900.0,2862900.0,0.0,2861608.06,5.0,9534.06,2852074.0
2020-06-03 09:55:30.000,2863200.0,2863200.0,0.0,2861909.06,5.0,7643.06,2854266.0
2020-06-03 09:55:33.000,2862400.0,2862400.0,0.0,2861121.19,5.87,8491.19,2852630.0
2020-06-03 09:55:36.000,2863200.0,2863200.0,0.0,2861863.58,7.61,11048.58,2850815.0
2020-06-03 09:55:39.000,2861000.0,2861000.0,0.0,2859739.1,18.48,12395.1,2847344.0
2020-06-03 09:55:42.000,2861800.0,2861800.0,0.0,2860500.1,5.0,6429.1,2854071.0
2020-06-03 09:55:48.000,2861900.0,2861900.0,0.0,2860692.1,5.0,4128.1,2856564.0
2020-06-03 09:55:51.000,2862500.0,2862500.0,0.0,2861196.49,7.61,6680.49,2854516.0
2020-06-03 09:55:54.000,2860900.0,2860900.0,0.0,2859789.43,12.06,2719.43,2857070.0
2020-06-03 09:56:00.000,2861200.0,2861200.0,0.0,2860057.43,5.0,420.43,2859637.0
2020-06-03 09:56:09.000,2862600.0,2862600.0,0.0,2861402.56,5.87,1266.56,2860136.0
2020-06-03 09:56:24.000,2864600.0,2864600.0,0.0,2863492.69,5.87,2112.69,2861380.0
2020-06-03 09:56:42.000,2864900.0,2864900.0,0.0,2863942.45,14.24,4548.45,2859394.0
2020-06-03 09:56:48.000,2865800.0,2865800.0,0.0,2864745.09,11.36,3582.09,2861163.0
2020-06-03 09:56:51.000,2865100.0,2865100.0,0.0,2864019.44,21.65,7785.44,2856234.0
2020-06-03 09:56:54.000,2864700.0,2864700.0,0.0,2863624.44,5.0,5765.44,2857859.0
2020-06-03 09:56:57.000,2865200.0,2865200.0,0.0,2864136.31,12.13,6988.31,2857148.0
2020-06-03 09:57:00.000,2865400.0,2865400.0,0.0,2864326.31,5.0,6130.31,2858196.0
2020-06-03 09:57:03.000,2864900.0,2864900.0,0.0,2863951.81,13.5,9545.81,2854406.0
2020-06-03 09:57:06.000,2865400.0,2865400.0,0.0,2864394.81,5.0,4450.81,2859944.0
2020-06-03 09:57:09.000,2865000.0,2865000.0,0.0,2864032.54,9.27,8633.54,2855399.0
2020-06-03 09:57:12.000,2865200.0,2865200.0,0.0,2864213.52,18.02,16467.52,2847746.0
2020-06-03 09:57:24.000,2864700.0,2864700.0,0.0,2863723.35,6.17,17615.35,2846108.0
2020-06-03 09:57:27.000,2865100.0,2865100.0,0.0,2864107.87,14.48,21985.87,2842122.0
2020-06-03 09:57:30.000,2865000.0,2865000.0,0.0,2864001.53,7.34,24267.53,2839734.0
2020-06-03 09:57:36.000,2865300.0,2865300.0,0.0,2864278.53,5.0,23409.53,2840869.0
2020-06-03 09:57:39.000,2865200.0,2865200.0,0.0,2864169.53,10.0,16579.53,2847590.0
2020-06-03 09:57:42.000,2864300.0,2864300.0,0.0,2863287.53,5.0,15721.53,2847566.0
2020-06-03 09:57:48.000,2865500.0,2865500.0,0.0,2864453.4,12.13,15764.4,2848689.0
2020-06-03 09:57:51.000,2865200.0,2865200.0,0.0,2864135.27,17.13,13408.27,2850727.0
2020-06-03 09:57:57.000,2865300.0,2865300.0,0.0,2864232.27,5.0,11516.27,2852716.0
2020-06-03 09:58:00.000,2865300.0,2865300.0,0.0,2864233.14,7.13,13598.14,2850635.0
2020-06-03 09:58:03.000,2865200.0,2865200.0,0.0,2864129.01,7.13,15679.01,2848450.0
2020-06-03 09:58:06.000,2864100.0,2864100.0,0.0,2863019.88,7.13,17759.88,2845260.0
2020-06-03 09:58:09.000,2863400.0,2863400.0,0.0,2862341.76,7.12,19835.76,2842506.0
2020-06-03 09:58:12.000,2863800.0,2863800.0,0.0,2862735.56,14.2,23948.56,2838787.0
2020-06-03 09:58:21.000,2863200.0,2863200.0,0.0,2862228.47,11.09,29906.47,2832322.0
2020-06-03 09:58:24.000,2863200.0,2863200.0,0.0,2862196.35,12.12,29959.35,2832237.0
2020-06-03 09:58:39.000,2860900.0,2860900.0,0.0,2860099.42,11.93,27809.42,2832290.0
2020-06-03 09:58:42.000,2863100.0,2863100.0,0.0,2862085.42,5.0,25764.42,2836321.0
2020-06-03 09:58:45.000,2863300.0,2863300.0,0.0,2862270.3,7.12,27839.3,2834431.0
2020-06-03 09:58:48.000,2863400.0,2863400.0,0.0,2862359.18,12.12,27869.18,2834490.0
2020-06-03 09:58:51.000,2863500.0,2863500.0,0.0,2862444.18,15.0,17312.18,2845132.0
2020-06-03 09:59:15.000,2860700.0,2860700.0,0.0,2859814.18,5.0,11335.18,2848479.0
2020-06-03 09:59:18.000,2861300.0,2861300.0,0.0,2860370.18,5.0,8795.18,2851575.0
2020-06-03 09:59:21.000,2861500.0,2861500.0,0.0,2860512.01,16.17,3767.01,2856745.0
2020-06-03 09:59:24.000,2861000.0,2861000.0,0.0,2860005.01,5.0,1690.01,2858315.0
2020-06-03 09:59:33.000,2861100.0,2861100.0,0.0,2860107.84,6.17,2835.84,2857272.0
2020-06-03 09:59:36.000,2861100.0,2861100.0,0.0,2860096.67,6.17,3981.67,2856115.0
2020-06-03 09:59:39.000,2861300.0,2861300.0,0.0,2860302.59,7.08,6013.59,2854289.0
2020-06-03 09:59:42.000,2861000.0,2861000.0,0.0,2859970.59,10.0,-678.41,2860649.0
2020-06-03 10:00:06.000,2861700.0,2861700.0,0.0,2860627.71,5.88,171.71,2860456.0
2020-06-03 10:00:36.000,2861500.0,2861500.0,0.0,2860454.61,11.1,6136.61,2854318.0
2020-06-03 10:00:39.000,2861600.0,2861600.0,0.0,2860496.61,5.0,4065.61,2856431.0
2020-06-03 10:00:48.000,2861800.0,2861800.0,0.0,2860700.61,5.0,1506.61,2859194.0
2020-06-03 10:00:51.000,2860800.0,2860800.0,0.0,2859696.28,7.33,3778.28,2855918.0
2020-06-03 10:00:54.000,2860500.0,2860500.0,0.0,2859368.95,12.33,3488.95,2855880.0
2020-06-03 10:00:57.000,2858900.0,2858900.0,0.0,2857747.69,14.26,7639.69,2850108.0
2020-06-03 10:01:00.000,2859900.0,2859900.0,0.0,2858743.63,7.06,9653.63,2849090.0
2020-06-03 10:01:03.000,2860400.0,2860400.0,0.0,2859194.22,23.41,16716.22,2842478.0
2020-06-03 10:01:09.000,2860000.0,2860000.0,0.0,2858791.89,7.33,18987.89,2839804.0
2020-06-03 10:01:12.000,2860700.0,2860700.0,0.0,2859469.89,5.0,16924.89,2842545.0
2020-06-03 10:01:21.000,2861000.0,2861000.0,0.0,2859738.89,5.0,15033.89,2844705.0
2020-06-03 10:01:24.000,2861000.0,2861000.0,0.0,2859720.83,7.06,17045.83,2842675.0
2020-06-03 10:01:27.000,2860000.0,2860000.0,0.0,2858715.2,7.63,19620.2,2839095.0
2020-06-03 10:01:33.000,2862100.0,2862100.0,0.0,2860785.92,20.28,16761.92,2844024.0
2020-06-03 10:01:36.000,2861900.0,2861900.0,0.0,2860550.01,22.91,22469.01,2838081.0
2020-06-03 10:01:39.000,2862200.0,2862200.0,0.0,2860832.37,12.64,22985.37,2837847.0
2020-06-03 10:01:42.000,2862700.0,2862700.0,0.0,2861311.73,17.64,17527.73,2843784.0
2020-06-03 10:01:48.000,2861900.0,2861900.0,0.0,2860545.73,10.0,10918.73,2849627.0
2020-06-03 10:01:51.000,2861200.0,2861200.0,0.0,2859844.73,10.0,6593.73,2853251.0
2020-06-03 10:01:54.000,2861900.0,2861900.0,0.0,2860489.73,10.0,-11.27,2860501.0
2020-06-03 10:03:09.000,2861100.0,2861100.0,0.0,2859805.3,13.43,3336.3,2856469.0
2020-06-03 10:03:15.000,2860100.0,2860100.0,0.0,2858796.23,12.07,3082.23,2855714.0
2020-06-03 10:03:21.000,2861000.0,2861000.0,0.0,2859618.16,12.07,3948.16,2855670.0
2020-06-03 10:03:24.000,2861100.0,2861100.0,0.0,2859705.07,11.09,9910.07,2849795.0
2020-06-03 10:03:27.000,2861900.0,2861900.0,0.0,2860465.98,16.09,13987.98,2846478.0
2020-06-03 10:03:30.000,2862500.0,2862500.0,0.0,2861041.98,5.0,11706.98,2849335.0
2020-06-03 10:03:33.000,2862900.0,2862900.0,0.0,2861423.98,10.0,9212.98,2852211.0
2020-06-03 10:03:36.000,2860700.0,2860700.0,0.0,2859298.25,6.73,10906.25,2848392.0
2020-06-03 10:03:39.000,2860800.0,2860800.0,0.0,2859388.52,6.73,12599.52,2846789.0
2020-06-03 10:03:42.000,2861100.0,2861100.0,0.0,2859651.55,17.97,12920.55,2846731.0
2020-06-03 10:03:45.000,2861100.0,2861100.0,0.0,2859637.58,12.97,15814.58,2843823.0
