委托日期,id,买卖方向,委托数量,委托日期,开平仓,证券代码
2020-06-01 10:39:45.000,4577,买,100,2020-06-01 10:39:45.000,开仓,600037
2020-06-01 10:39:48.000,4578,卖,100,2020-06-01 10:39:48.000,开仓,600037
2020-06-01 10:39:48.000,4579,买,100,2020-06-01 10:39:48.000,开仓,600037
2020-06-01 10:39:48.000,4580,卖,100,2020-06-01 10:39:48.000,平仓,600073
2020-06-01 10:39:51.000,4581,卖,100,2020-06-01 10:39:51.000,开仓,600037
2020-06-01 10:39:51.000,4582,买,100,2020-06-01 10:39:51.000,开仓,600037
2020-06-01 10:39:51.000,4583,买,100,2020-06-01 10:39:51.000,平仓,600171
2020-06-01 10:39:54.000,4584,卖,100,2020-06-01 10:39:54.000,开仓,600037
2020-06-01 10:39:54.000,4585,买,100,2020-06-01 10:39:54.000,开仓,600037
2020-06-01 10:39:54.000,4586,买,100,2020-06-01 10:39:54.000,开仓,600126
2020-06-01 10:39:54.000,4587,买,100,2020-06-01 10:39:54.000,平仓,600171
2020-06-01 10:39:57.000,4588,卖,100,2020-06-01 10:39:57.000,开仓,600037
2020-06-01 10:39:57.000,4589,买,100,2020-06-01 10:39:57.000,开仓,600037
2020-06-01 10:40:00.000,4590,卖,100,2020-06-01 10:40:00.000,开仓,600037
2020-06-01 10:40:00.000,4591,买,100,2020-06-01 10:40:00.000,开仓,600037
2020-06-01 10:40:00.000,4592,卖,100,2020-06-01 10:40:00.000,开仓,600143
2020-06-01 10:40:00.000,4593,买,100,2020-06-01 10:40:00.000,开仓,600171
2020-06-01 10:40:00.000,4594,买,100,2020-06-01 10:40:00.000,平仓,600171
2020-06-01 10:40:00.000,4595,卖,100,2020-06-01 10:40:00.000,开仓,600315
2020-06-01 10:40:03.000,4596,卖,100,2020-06-01 10:40:03.000,开仓,600037
2020-06-01 10:40:03.000,4597,买,100,2020-06-01 10:40:03.000,开仓,600037
2020-06-01 10:40:06.000,4598,卖,100,2020-06-01 10:40:06.000,开仓,600037
2020-06-01 10:40:06.000,4599,买,100,2020-06-01 10:40:06.000,开仓,600037
2020-06-01 10:40:06.000,4600,卖,100,2020-06-01 10:40:06.000,平仓,600161
2020-06-01 10:40:09.000,4601,卖,100,2020-06-01 10:40:09.000,开仓,600037
2020-06-01 10:40:09.000,4602,买,100,2020-06-01 10:40:09.000,开仓,600037
2020-06-01 10:40:09.000,4603,买,100,2020-06-01 10:40:09.000,平仓,600060
2020-06-01 10:40:12.000,4604,卖,100,2020-06-01 10:40:12.000,开仓,600037
2020-06-01 10:40:12.000,4605,买,100,2020-06-01 10:40:12.000,开仓,600037
2020-06-01 10:40:15.000,4606,卖,100,2020-06-01 10:40:15.000,开仓,600037
2020-06-01 10:40:15.000,4607,买,100,2020-06-01 10:40:15.000,开仓,600037
2020-06-01 10:40:15.000,4608,买,100,2020-06-01 10:40:15.000,开仓,600060
2020-06-01 10:40:15.000,4609,卖,100,2020-06-01 10:40:15.000,平仓,600126
2020-06-01 10:40:15.000,4610,买,100,2020-06-01 10:40:15.000,平仓,600315
2020-06-01 10:40:18.000,4611,卖,100,2020-06-01 10:40:18.000,开仓,600037
2020-06-01 10:40:18.000,4612,买,100,2020-06-01 10:40:18.000,开仓,600037
2020-06-01 10:40:18.000,4613,卖,100,2020-06-01 10:40:18.000,开仓,600143
2020-06-01 10:40:21.000,4614,卖,100,2020-06-01 10:40:21.000,开仓,600037
2020-06-01 10:40:21.000,4615,买,100,2020-06-01 10:40:21.000,开仓,600037
2020-06-01 10:40:21.000,4616,卖,100,2020-06-01 10:40:21.000,开仓,600143
2020-06-01 10:40:24.000,4617,卖,100,2020-06-01 10:40:24.000,开仓,600037
2020-06-01 10:40:24.000,4618,买,100,2020-06-01 10:40:24.000,开仓,600037
2020-06-01 10:40:24.000,4619,卖,100,2020-06-01 10:40:24.000,平仓,600216
2020-06-01 10:40:27.000,4620,卖,100,2020-06-01 10:40:27.000,开仓,600037
2020-06-01 10:40:27.000,4621,买,100,2020-06-01 10:40:27.000,开仓,600037
2020-06-01 10:40:27.000,4622,卖,100,2020-06-01 10:40:27.000,平仓,600201
2020-06-01 10:40:27.000,4623,卖,100,2020-06-01 10:40:27.000,平仓,600216
2020-06-01 10:40:30.000,4624,卖,100,2020-06-01 10:40:30.000,开仓,600037
2020-06-01 10:40:30.000,4625,买,100,2020-06-01 10:40:30.000,开仓,600037
2020-06-01 10:40:33.000,4626,卖,100,2020-06-01 10:40:33.000,开仓,600037
2020-06-01 10:40:33.000,4627,买,100,2020-06-01 10:40:33.000,开仓,600037
2020-06-01 10:40:33.000,4628,买,100,2020-06-01 10:40:33.000,平仓,600155
2020-06-01 10:40:33.000,4629,卖,100,2020-06-01 10:40:33.000,平仓,600201
2020-06-01 10:40:36.000,4630,卖,100,2020-06-01 10:40:36.000,开仓,600037
2020-06-01 10:40:36.000,4631,买,100,2020-06-01 10:40:36.000,开仓,600037
2020-06-01 10:40:39.000,4632,卖,100,2020-06-01 10:40:39.000,开仓,600037
2020-06-01 10:40:39.000,4633,买,100,2020-06-01 10:40:39.000,开仓,600037
2020-06-01 10:40:42.000,4634,卖,100,2020-06-01 10:40:42.000,开仓,600037
2020-06-01 10:40:42.000,4635,买,100,2020-06-01 10:40:42.000,开仓,600037
2020-06-01 10:40:45.000,4636,卖,100,2020-06-01 10:40:45.000,开仓,600037
2020-06-01 10:40:45.000,4637,买,100,2020-06-01 10:40:45.000,开仓,600037
2020-06-01 10:40:45.000,4638,卖,100,2020-06-01 10:40:45.000,平仓,600060
2020-06-01 10:40:45.000,4639,买,100,2020-06-01 10:40:45.000,开仓,600161
2020-06-01 10:40:48.000,4640,卖,100,2020-06-01 10:40:48.000,开仓,600037
2020-06-01 10:40:48.000,4641,买,100,2020-06-01 10:40:48.000,开仓,600037
2020-06-01 10:40:48.000,4642,买,100,2020-06-01 10:40:48.000,开仓,600161
2020-06-01 10:40:51.000,4643,卖,100,2020-06-01 10:40:51.000,开仓,600037
2020-06-01 10:40:51.000,4644,买,100,2020-06-01 10:40:51.000,开仓,600037
2020-06-01 10:40:51.000,4645,卖,100,2020-06-01 10:40:51.000,开仓,600259
2020-06-01 10:40:54.000,4646,卖,100,2020-06-01 10:40:54.000,开仓,600037
2020-06-01 10:40:54.000,4647,买,100,2020-06-01 10:40:54.000,开仓,600037
2020-06-01 10:40:57.000,4648,卖,100,2020-06-01 10:40:57.000,开仓,600037
2020-06-01 10:40:57.000,4649,买,100,2020-06-01 10:40:57.000,开仓,600037
2020-06-01 10:40:57.000,4650,卖,100,2020-06-01 10:40:57.000,平仓,600161
2020-06-01 10:40:57.000,4651,买,100,2020-06-01 10:40:57.000,平仓,600171
2020-06-01 10:41:00.000,4652,卖,100,2020-06-01 10:41:00.000,开仓,600037
2020-06-01 10:41:00.000,4653,买,100,2020-06-01 10:41:00.000,开仓,600037
2020-06-01 10:41:00.000,4654,卖,100,2020-06-01 10:41:00.000,平仓,600161
2020-06-01 10:41:00.000,4655,买,100,2020-06-01 10:41:00.000,开仓,600171
2020-06-01 10:41:00.000,4656,买,100,2020-06-01 10:41:00.000,平仓,600171
2020-06-01 10:41:00.000,4657,卖,100,2020-06-01 10:41:00.000,开仓,600259
2020-06-01 10:41:03.000,4658,卖,100,2020-06-01 10:41:03.000,开仓,600037
2020-06-01 10:41:03.000,4659,买,100,2020-06-01 10:41:03.000,开仓,600037
2020-06-01 10:41:06.000,4660,卖,100,2020-06-01 10:41:06.000,开仓,600037
2020-06-01 10:41:06.000,4661,买,100,2020-06-01 10:41:06.000,开仓,600037
2020-06-01 10:41:06.000,4662,卖,100,2020-06-01 10:41:06.000,平仓,600201
2020-06-01 10:41:09.000,4663,卖,100,2020-06-01 10:41:09.000,开仓,600037
2020-06-01 10:41:09.000,4664,买,100,2020-06-01 10:41:09.000,开仓,600037
2020-06-01 10:41:09.000,4665,卖,100,2020-06-01 10:41:09.000,开仓,600132
2020-06-01 10:41:09.000,4666,卖,100,2020-06-01 10:41:09.000,平仓,600201
2020-06-01 10:41:09.000,4667,卖,100,2020-06-01 10:41:09.000,平仓,600312
2020-06-01 10:41:12.000,4668,卖,100,2020-06-01 10:41:12.000,开仓,600037
2020-06-01 10:41:12.000,4669,买,100,2020-06-01 10:41:12.000,开仓,600037
2020-06-01 10:41:12.000,4670,卖,100,2020-06-01 10:41:12.000,平仓,600201
2020-06-01 10:41:12.000,4671,买,100,2020-06-01 10:41:12.000,平仓,600315
2020-06-01 10:41:15.000,4672,卖,100,2020-06-01 10:41:15.000,开仓,600037
2020-06-01 10:41:15.000,4673,买,100,2020-06-01 10:41:15.000,开仓,600037
2020-06-01 10:41:15.000,4674,卖,100,2020-06-01 10:41:15.000,开仓,600259
2020-06-01 10:41:18.000,4675,卖,100,2020-06-01 10:41:18.000,开仓,600037
2020-06-01 10:41:18.000,4676,买,100,2020-06-01 10:41:18.000,开仓,600037
2020-06-01 10:41:18.000,4677,卖,100,2020-06-01 10:41:18.000,开仓,600201
2020-06-01 10:41:21.000,4678,卖,100,2020-06-01 10:41:21.000,开仓,600037
2020-06-01 10:41:21.000,4679,买,100,2020-06-01 10:41:21.000,开仓,600037
2020-06-01 10:41:24.000,4680,卖,100,2020-06-01 10:41:24.000,开仓,600037
2020-06-01 10:41:24.000,4681,买,100,2020-06-01 10:41:24.000,开仓,600037
2020-06-01 10:41:27.000,4682,卖,100,2020-06-01 10:41:27.000,开仓,600037
2020-06-01 10:41:27.000,4683,买,100,2020-06-01 10:41:27.000,开仓,600037
2020-06-01 10:41:27.000,4684,买,100,2020-06-01 10:41:27.000,平仓,600171
2020-06-01 10:41:30.000,4685,卖,100,2020-06-01 10:41:30.000,开仓,600037
2020-06-01 10:41:30.000,4686,买,100,2020-06-01 10:41:30.000,开仓,600037
2020-06-01 10:41:30.000,4687,买,100,2020-06-01 10:41:30.000,平仓,600141
2020-06-01 10:41:33.000,4688,卖,100,2020-06-01 10:41:33.000,开仓,600037
2020-06-01 10:41:33.000,4689,买,100,2020-06-01 10:41:33.000,开仓,600037
2020-06-01 10:41:36.000,4690,卖,100,2020-06-01 10:41:36.000,开仓,600037
2020-06-01 10:41:36.000,4691,买,100,2020-06-01 10:41:36.000,开仓,600037
2020-06-01 10:41:39.000,4692,卖,100,2020-06-01 10:41:39.000,开仓,600037
2020-06-01 10:41:39.000,4693,买,100,2020-06-01 10:41:39.000,开仓,600037
2020-06-01 10:41:39.000,4694,买,100,2020-06-01 10:41:39.000,平仓,600266
2020-06-01 10:41:42.000,4695,卖,100,2020-06-01 10:41:42.000,开仓,600037
2020-06-01 10:41:42.000,4696,买,100,2020-06-01 10:41:42.000,开仓,600037
2020-06-01 10:41:45.000,4697,卖,100,2020-06-01 10:41:45.000,开仓,600037
2020-06-01 10:41:45.000,4698,买,100,2020-06-01 10:41:45.000,开仓,600037
2020-06-01 10:41:48.000,4699,卖,100,2020-06-01 10:41:48.000,开仓,600037
2020-06-01 10:41:48.000,4700,买,100,2020-06-01 10:41:48.000,开仓,600037
2020-06-01 10:41:51.000,4701,卖,100,2020-06-01 10:41:51.000,开仓,600037
2020-06-01 10:41:51.000,4702,买,100,2020-06-01 10:41:51.000,开仓,600037
2020-06-01 10:41:51.000,4703,卖,100,2020-06-01 10:41:51.000,开仓,600161
2020-06-01 10:41:54.000,4704,卖,100,2020-06-01 10:41:54.000,开仓,600037
2020-06-01 10:41:54.000,4705,买,100,2020-06-01 10:41:54.000,开仓,600037
2020-06-01 10:41:54.000,4706,买,100,2020-06-01 10:41:54.000,开仓,600053
2020-06-01 10:41:57.000,4707,卖,100,2020-06-01 10:41:57.000,开仓,600037
2020-06-01 10:41:57.000,4708,买,100,2020-06-01 10:41:57.000,开仓,600037
2020-06-01 10:41:57.000,4709,买,100,2020-06-01 10:41:57.000,开仓,600053
2020-06-01 10:41:57.000,4710,卖,100,2020-06-01 10:41:57.000,开仓,600161
2020-06-01 10:42:00.000,4711,卖,100,2020-06-01 10:42:00.000,开仓,600037
2020-06-01 10:42:00.000,4712,买,100,2020-06-01 10:42:00.000,开仓,600037
2020-06-01 10:42:00.000,4713,买,100,2020-06-01 10:42:00.000,开仓,600053
2020-06-01 10:42:00.000,4714,买,100,2020-06-01 10:42:00.000,平仓,600201
2020-06-01 10:42:03.000,4715,卖,100,2020-06-01 10:42:03.000,开仓,600037
2020-06-01 10:42:03.000,4716,买,100,2020-06-01 10:42:03.000,开仓,600037
2020-06-01 10:42:06.000,4717,卖,100,2020-06-01 10:42:06.000,开仓,600037
2020-06-01 10:42:06.000,4718,买,100,2020-06-01 10:42:06.000,开仓,600037
2020-06-01 10:42:09.000,4719,卖,100,2020-06-01 10:42:09.000,开仓,600037
2020-06-01 10:42:09.000,4720,买,100,2020-06-01 10:42:09.000,开仓,600037
2020-06-01 10:42:09.000,4721,卖,100,2020-06-01 10:42:09.000,开仓,600132
2020-06-01 10:42:12.000,4722,卖,100,2020-06-01 10:42:12.000,开仓,600037
2020-06-01 10:42:12.000,4723,买,100,2020-06-01 10:42:12.000,开仓,600037
2020-06-01 10:42:12.000,4724,卖,100,2020-06-01 10:42:12.000,开仓,600132
2020-06-01 10:42:12.000,4725,买,100,2020-06-01 10:42:12.000,平仓,600143
2020-06-01 10:42:12.000,4726,买,100,2020-06-01 10:42:12.000,平仓,600315
2020-06-01 10:42:15.000,4727,卖,100,2020-06-01 10:42:15.000,开仓,600037
2020-06-01 10:42:15.000,4728,买,100,2020-06-01 10:42:15.000,开仓,600037
2020-06-01 10:42:15.000,4729,买,100,2020-06-01 10:42:15.000,平仓,600143
2020-06-01 10:42:15.000,4730,买,100,2020-06-01 10:42:15.000,开仓,600258
2020-06-01 10:42:15.000,4731,买,100,2020-06-01 10:42:15.000,平仓,600315
2020-06-01 10:42:18.000,4732,卖,100,2020-06-01 10:42:18.000,开仓,600037
2020-06-01 10:42:18.000,4733,买,100,2020-06-01 10:42:18.000,开仓,600037
2020-06-01 10:42:18.000,4734,买,100,2020-06-01 10:42:18.000,平仓,600143
2020-06-01 10:42:21.000,4735,卖,100,2020-06-01 10:42:21.000,开仓,600037
2020-06-01 10:42:21.000,4736,买,100,2020-06-01 10:42:21.000,开仓,600037
2020-06-01 10:42:24.000,4737,卖,100,2020-06-01 10:42:24.000,开仓,600037
2020-06-01 10:42:24.000,4738,买,100,2020-06-01 10:42:24.000,开仓,600037
2020-06-01 10:42:27.000,4739,卖,100,2020-06-01 10:42:27.000,开仓,600037
2020-06-01 10:42:27.000,4740,买,100,2020-06-01 10:42:27.000,开仓,600037
2020-06-01 10:42:30.000,4741,卖,100,2020-06-01 10:42:30.000,开仓,600037
2020-06-01 10:42:30.000,4742,买,100,2020-06-01 10:42:30.000,开仓,600037
2020-06-01 10:42:30.000,4743,卖,100,2020-06-01 10:42:30.000,开仓,600158
2020-06-01 10:42:33.000,4744,卖,100,2020-06-01 10:42:33.000,开仓,600037
2020-06-01 10:42:33.000,4745,买,100,2020-06-01 10:42:33.000,开仓,600037
2020-06-01 10:42:33.000,4746,卖,100,2020-06-01 10:42:33.000,开仓,600161
2020-06-01 10:42:36.000,4747,卖,100,2020-06-01 10:42:36.000,开仓,600037
2020-06-01 10:42:36.000,4748,买,100,2020-06-01 10:42:36.000,开仓,600037
2020-06-01 10:42:36.000,4749,卖,100,2020-06-01 10:42:36.000,开仓,600315
2020-06-01 10:42:39.000,4750,卖,100,2020-06-01 10:42:39.000,开仓,600037
2020-06-01 10:42:39.000,4751,买,100,2020-06-01 10:42:39.000,开仓,600037
2020-06-01 10:42:42.000,4752,卖,100,2020-06-01 10:42:42.000,开仓,600037
2020-06-01 10:42:42.000,4753,买,100,2020-06-01 10:42:42.000,开仓,600037
2020-06-01 10:42:42.000,4754,卖,100,2020-06-01 10:42:42.000,平仓,600053
2020-06-01 10:42:42.000,4755,买,100,2020-06-01 10:42:42.000,开仓,600258
2020-06-01 10:42:45.000,4756,卖,100,2020-06-01 10:42:45.000,开仓,600037
2020-06-01 10:42:45.000,4757,买,100,2020-06-01 10:42:45.000,开仓,600037
2020-06-01 10:42:45.000,4758,卖,100,2020-06-01 10:42:45.000,开仓,600161
2020-06-01 10:42:48.000,4759,卖,100,2020-06-01 10:42:48.000,开仓,600037
2020-06-01 10:42:48.000,4760,买,100,2020-06-01 10:42:48.000,开仓,600037
2020-06-01 10:42:51.000,4761,卖,100,2020-06-01 10:42:51.000,开仓,600037
2020-06-01 10:42:51.000,4762,买,100,2020-06-01 10:42:51.000,开仓,600037
2020-06-01 10:42:54.000,4763,卖,100,2020-06-01 10:42:54.000,开仓,600037
2020-06-01 10:42:54.000,4764,买,100,2020-06-01 10:42:54.000,开仓,600037
2020-06-01 10:42:54.000,4765,卖,100,2020-06-01 10:42:54.000,平仓,600053
2020-06-01 10:42:57.000,4766,卖,100,2020-06-01 10:42:57.000,开仓,600037
2020-06-01 10:42:57.000,4767,买,100,2020-06-01 10:42:57.000,开仓,600037
2020-06-01 10:43:00.000,4768,卖,100,2020-06-01 10:43:00.000,开仓,600037
2020-06-01 10:43:00.000,4769,买,100,2020-06-01 10:43:00.000,开仓,600037
2020-06-01 10:43:03.000,4770,卖,100,2020-06-01 10:43:03.000,开仓,600037
2020-06-01 10:43:03.000,4771,买,100,2020-06-01 10:43:03.000,开仓,600037
2020-06-01 10:43:06.000,4772,卖,100,2020-06-01 10:43:06.000,开仓,600037
2020-06-01 10:43:06.000,4773,买,100,2020-06-01 10:43:06.000,开仓,600037
2020-06-01 10:43:06.000,4774,卖,100,2020-06-01 10:43:06.000,开仓,600060
2020-06-01 10:43:09.000,4775,卖,100,2020-06-01 10:43:09.000,开仓,600037
2020-06-01 10:43:09.000,4776,买,100,2020-06-01 10:43:09.000,开仓,600037
2020-06-01 10:43:09.000,4777,买,100,2020-06-01 10:43:09.000,开仓,600167
2020-06-01 10:43:12.000,4778,卖,100,2020-06-01 10:43:12.000,开仓,600037
2020-06-01 10:43:12.000,4779,买,100,2020-06-01 10:43:12.000,开仓,600037
2020-06-01 10:43:12.000,4780,买,100,2020-06-01 10:43:12.000,平仓,600161
2020-06-01 10:43:15.000,4781,卖,100,2020-06-01 10:43:15.000,开仓,600037
2020-06-01 10:43:15.000,4782,买,100,2020-06-01 10:43:15.000,开仓,600037
2020-06-01 10:43:15.000,4783,买,100,2020-06-01 10:43:15.000,开仓,600258
2020-06-01 10:43:18.000,4784,卖,100,2020-06-01 10:43:18.000,开仓,600037
2020-06-01 10:43:18.000,4785,买,100,2020-06-01 10:43:18.000,开仓,600037
2020-06-01 10:43:18.000,4786,买,100,2020-06-01 10:43:18.000,开仓,600258
2020-06-01 10:43:21.000,4787,卖,100,2020-06-01 10:43:21.000,开仓,600037
2020-06-01 10:43:21.000,4788,买,100,2020-06-01 10:43:21.000,开仓,600037
2020-06-01 10:43:24.000,4789,卖,100,2020-06-01 10:43:24.000,开仓,600037
2020-06-01 10:43:24.000,4790,买,100,2020-06-01 10:43:24.000,开仓,600037
2020-06-01 10:43:27.000,4791,卖,100,2020-06-01 10:43:27.000,开仓,600037
2020-06-01 10:43:27.000,4792,买,100,2020-06-01 10:43:27.000,开仓,600037
2020-06-01 10:43:27.000,4793,卖,100,2020-06-01 10:43:27.000,平仓,600167
2020-06-01 10:43:30.000,4794,卖,100,2020-06-01 10:43:30.000,开仓,600037
2020-06-01 10:43:30.000,4795,买,100,2020-06-01 10:43:30.000,开仓,600037
2020-06-01 10:43:33.000,4796,买,100,2020-06-01 10:43:33.000,平仓,600021
2020-06-01 10:43:33.000,4797,卖,100,2020-06-01 10:43:33.000,开仓,600037
2020-06-01 10:43:33.000,4798,买,100,2020-06-01 10:43:33.000,开仓,600037
2020-06-01 10:43:33.000,4799,买,100,2020-06-01 10:43:33.000,平仓,600259
2020-06-01 10:43:36.000,4800,卖,100,2020-06-01 10:43:36.000,开仓,600037
2020-06-01 10:43:36.000,4801,买,100,2020-06-01 10:43:36.000,开仓,600037
2020-06-01 10:43:36.000,4802,买,100,2020-06-01 10:43:36.000,开仓,600132
2020-06-01 10:43:39.000,4803,卖,100,2020-06-01 10:43:39.000,开仓,600037
2020-06-01 10:43:39.000,4804,买,100,2020-06-01 10:43:39.000,开仓,600037
2020-06-01 10:43:39.000,4805,买,100,2020-06-01 10:43:39.000,平仓,600161
2020-06-01 10:43:39.000,4806,买,100,2020-06-01 10:43:39.000,平仓,600259
2020-06-01 10:43:42.000,4807,卖,100,2020-06-01 10:43:42.000,开仓,600037
2020-06-01 10:43:42.000,4808,买,100,2020-06-01 10:43:42.000,开仓,600037
2020-06-01 10:43:42.000,4809,买,100,2020-06-01 10:43:42.000,平仓,600161
2020-06-01 10:43:42.000,4810,买,100,2020-06-01 10:43:42.000,平仓,600259
2020-06-01 10:43:45.000,4811,卖,100,2020-06-01 10:43:45.000,开仓,600037
2020-06-01 10:43:45.000,4812,买,100,2020-06-01 10:43:45.000,开仓,600037
2020-06-01 10:43:45.000,4813,买,100,2020-06-01 10:43:45.000,平仓,600259
2020-06-01 10:43:48.000,4814,卖,100,2020-06-01 10:43:48.000,开仓,600037
2020-06-01 10:43:48.000,4815,买,100,2020-06-01 10:43:48.000,开仓,600037
2020-06-01 10:43:48.000,4816,卖,100,2020-06-01 10:43:48.000,开仓,600298
2020-06-01 10:43:51.000,4817,卖,100,2020-06-01 10:43:51.000,开仓,600037
2020-06-01 10:43:51.000,4818,买,100,2020-06-01 10:43:51.000,开仓,600037
2020-06-01 10:43:51.000,4819,买,100,2020-06-01 10:43:51.000,开仓,600132
2020-06-01 10:43:54.000,4820,卖,100,2020-06-01 10:43:54.000,开仓,600037
2020-06-01 10:43:54.000,4821,买,100,2020-06-01 10:43:54.000,开仓,600037
2020-06-01 10:43:57.000,4822,卖,100,2020-06-01 10:43:57.000,开仓,600037
2020-06-01 10:43:57.000,4823,买,100,2020-06-01 10:43:57.000,开仓,600037
2020-06-01 10:43:57.000,4824,卖,100,2020-06-01 10:43:57.000,开仓,600298
2020-06-01 10:44:00.000,4825,卖,100,2020-06-01 10:44:00.000,开仓,600037
2020-06-01 10:44:00.000,4826,买,100,2020-06-01 10:44:00.000,开仓,600037
2020-06-01 10:44:00.000,4827,买,100,2020-06-01 10:44:00.000,平仓,600060
2020-06-01 10:44:00.000,4828,卖,100,2020-06-01 10:44:00.000,开仓,600298
2020-06-01 10:44:03.000,4829,卖,100,2020-06-01 10:44:03.000,开仓,600037
2020-06-01 10:44:03.000,4830,买,100,2020-06-01 10:44:03.000,开仓,600037
2020-06-01 10:44:03.000,4831,买,100,2020-06-01 10:44:03.000,开仓,600315
2020-06-01 10:44:03.000,4832,买,100,2020-06-01 10:44:03.000,平仓,600315
2020-06-01 10:44:06.000,4833,卖,100,2020-06-01 10:44:06.000,开仓,600037
2020-06-01 10:44:06.000,4834,买,100,2020-06-01 10:44:06.000,开仓,600037
2020-06-01 10:44:06.000,4835,卖,100,2020-06-01 10:44:06.000,平仓,600315
2020-06-01 10:44:09.000,4836,卖,100,2020-06-01 10:44:09.000,开仓,600037
2020-06-01 10:44:09.000,4837,买,100,2020-06-01 10:44:09.000,开仓,600037
2020-06-01 10:44:12.000,4838,卖,100,2020-06-01 10:44:12.000,开仓,600037
2020-06-01 10:44:12.000,4839,买,100,2020-06-01 10:44:12.000,开仓,600037
2020-06-01 10:44:15.000,4840,卖,100,2020-06-01 10:44:15.000,开仓,600037
2020-06-01 10:44:15.000,4841,买,100,2020-06-01 10:44:15.000,开仓,600037
2020-06-01 10:44:15.000,4842,买,100,2020-06-01 10:44:15.000,开仓,600053
2020-06-01 10:44:18.000,4843,卖,100,2020-06-01 10:44:18.000,开仓,600037
2020-06-01 10:44:18.000,4844,买,100,2020-06-01 10:44:18.000,开仓,600037
2020-06-01 10:44:21.000,4845,卖,100,2020-06-01 10:44:21.000,开仓,600037
2020-06-01 10:44:21.000,4846,买,100,2020-06-01 10:44:21.000,开仓,600037
2020-06-01 10:44:24.000,4847,卖,100,2020-06-01 10:44:24.000,开仓,600037
2020-06-01 10:44:24.000,4848,买,100,2020-06-01 10:44:24.000,开仓,600037
2020-06-01 10:44:24.000,4849,买,100,2020-06-01 10:44:24.000,开仓,600259
2020-06-01 10:44:24.000,4850,买,100,2020-06-01 10:44:24.000,平仓,600259
2020-06-01 10:44:27.000,4851,卖,100,2020-06-01 10:44:27.000,开仓,600037
2020-06-01 10:44:27.000,4852,买,100,2020-06-01 10:44:27.000,开仓,600037
2020-06-01 10:44:27.000,4853,买,100,2020-06-01 10:44:27.000,开仓,600259
2020-06-01 10:44:27.000,4854,买,100,2020-06-01 10:44:27.000,平仓,600259
2020-06-01 10:44:30.000,4855,买,100,2020-06-01 10:44:30.000,平仓,600021
2020-06-01 10:44:30.000,4856,卖,100,2020-06-01 10:44:30.000,开仓,600037
2020-06-01 10:44:30.000,4857,买,100,2020-06-01 10:44:30.000,开仓,600037
2020-06-01 10:44:30.000,4858,买,100,2020-06-01 10:44:30.000,平仓,600298
2020-06-01 10:44:33.000,4859,买,100,2020-06-01 10:44:33.000,平仓,600021
2020-06-01 10:44:33.000,4860,卖,100,2020-06-01 10:44:33.000,开仓,600037
2020-06-01 10:44:33.000,4861,买,100,2020-06-01 10:44:33.000,开仓,600037
2020-06-01 10:44:33.000,4862,买,100,2020-06-01 10:44:33.000,平仓,600161
2020-06-01 10:44:36.000,4863,卖,100,2020-06-01 10:44:36.000,开仓,600037
2020-06-01 10:44:36.000,4864,买,100,2020-06-01 10:44:36.000,开仓,600037
2020-06-01 10:44:36.000,4865,卖,100,2020-06-01 10:44:36.000,平仓,600258
2020-06-01 10:44:36.000,4866,买,100,2020-06-01 10:44:36.000,开仓,600298
2020-06-01 10:44:36.000,4867,买,100,2020-06-01 10:44:36.000,平仓,600298
2020-06-01 10:44:39.000,4868,卖,100,2020-06-01 10:44:39.000,开仓,600037
2020-06-01 10:44:39.000,4869,买,100,2020-06-01 10:44:39.000,开仓,600037
2020-06-01 10:44:39.000,4870,买,100,2020-06-01 10:44:39.000,开仓,600195
2020-06-01 10:44:42.000,4871,卖,100,2020-06-01 10:44:42.000,开仓,600037
2020-06-01 10:44:42.000,4872,买,100,2020-06-01 10:44:42.000,开仓,600037
2020-06-01 10:44:42.000,4873,买,100,2020-06-01 10:44:42.000,开仓,600298
2020-06-01 10:44:42.000,4874,买,100,2020-06-01 10:44:42.000,平仓,600298
2020-06-01 10:44:45.000,4875,卖,100,2020-06-01 10:44:45.000,开仓,600037
2020-06-01 10:44:45.000,4876,买,100,2020-06-01 10:44:45.000,开仓,600037
2020-06-01 10:44:48.000,4877,卖,100,2020-06-01 10:44:48.000,开仓,600037
2020-06-01 10:44:48.000,4878,买,100,2020-06-01 10:44:48.000,开仓,600037
2020-06-01 10:44:51.000,4879,卖,100,2020-06-01 10:44:51.000,开仓,600037
2020-06-01 10:44:51.000,4880,买,100,2020-06-01 10:44:51.000,开仓,600037
2020-06-01 10:44:51.000,4881,卖,100,2020-06-01 10:44:51.000,平仓,600125
2020-06-01 10:44:51.000,4882,买,100,2020-06-01 10:44:51.000,平仓,600298
2020-06-01 10:44:54.000,4883,卖,100,2020-06-01 10:44:54.000,开仓,600037
2020-06-01 10:44:54.000,4884,买,100,2020-06-01 10:44:54.000,开仓,600037
2020-06-01 10:44:54.000,4885,买,100,2020-06-01 10:44:54.000,开仓,600291
2020-06-01 10:44:57.000,4886,卖,100,2020-06-01 10:44:57.000,开仓,600037
2020-06-01 10:44:57.000,4887,买,100,2020-06-01 10:44:57.000,开仓,600037
2020-06-01 10:45:00.000,4888,卖,100,2020-06-01 10:45:00.000,开仓,600037
2020-06-01 10:45:00.000,4889,买,100,2020-06-01 10:45:00.000,开仓,600037
2020-06-01 10:45:03.000,4890,卖,100,2020-06-01 10:45:03.000,开仓,600037
