委托日期,id,买卖方向,委托数量,委托日期,开平仓,证券代码
2020-06-02 09:36:51.000,32,买,100,2020-06-02 09:36:51.000,平仓,300496
2020-06-02 09:36:54.000,33,买,100,2020-06-02 09:36:54.000,开仓,300496
2020-06-02 09:36:54.000,34,买,100,2020-06-02 09:36:54.000,平仓,300496
2020-06-02 09:36:57.000,35,买,100,2020-06-02 09:36:57.000,平仓,300496
2020-06-02 09:37:06.000,36,卖,100,2020-06-02 09:37:06.000,平仓,300253
2020-06-02 09:37:09.000,37,买,100,2020-06-02 09:37:09.000,开仓,002920
2020-06-02 09:37:09.000,38,卖,100,2020-06-02 09:37:09.000,开仓,600859
2020-06-02 09:37:09.000,39,买,100,2020-06-02 09:37:09.000,开仓,300496
2020-06-02 09:37:09.000,40,买,100,2020-06-02 09:37:09.000,平仓,300496
2020-06-02 09:37:12.000,41,买,100,2020-06-02 09:37:12.000,开仓,002920
2020-06-02 09:37:12.000,42,买,100,2020-06-02 09:37:12.000,开仓,300496
2020-06-02 09:37:12.000,43,买,100,2020-06-02 09:37:12.000,平仓,300496
2020-06-02 09:37:15.000,44,卖,100,2020-06-02 09:37:15.000,开仓,603650
2020-06-02 09:37:18.000,45,买,100,2020-06-02 09:37:18.000,开仓,002387
2020-06-02 09:37:21.000,46,买,100,2020-06-02 09:37:21.000,开仓,300113
2020-06-02 09:37:21.000,47,买,100,2020-06-02 09:37:21.000,开仓,300496
2020-06-02 09:37:21.000,48,买,100,2020-06-02 09:37:21.000,平仓,300496
2020-06-02 09:37:24.000,49,买,100,2020-06-02 09:37:24.000,平仓,002019
2020-06-02 09:37:24.000,50,买,100,2020-06-02 09:37:24.000,平仓,603650
2020-06-02 09:37:24.000,51,买,100,2020-06-02 09:37:24.000,平仓,300496
2020-06-02 09:37:27.000,52,买,100,2020-06-02 09:37:27.000,开仓,002920
2020-06-02 09:37:27.000,53,买,100,2020-06-02 09:37:27.000,开仓,300113
2020-06-02 09:37:33.000,54,买,100,2020-06-02 09:37:33.000,开仓,300459
2020-06-02 09:37:36.000,55,买,100,2020-06-02 09:37:36.000,平仓,600859
2020-06-02 09:37:39.000,56,买,100,2020-06-02 09:37:39.000,开仓,002920
2020-06-02 09:37:39.000,57,买,100,2020-06-02 09:37:39.000,开仓,603650
2020-06-02 09:37:39.000,58,买,100,2020-06-02 09:37:39.000,平仓,600859
2020-06-02 09:37:39.000,59,买,100,2020-06-02 09:37:39.000,开仓,300113
2020-06-02 09:37:45.000,60,买,100,2020-06-02 09:37:45.000,开仓,002387
2020-06-02 09:37:45.000,61,买,100,2020-06-02 09:37:45.000,开仓,002920
2020-06-02 09:37:45.000,62,买,100,2020-06-02 09:37:45.000,开仓,300253
2020-06-02 09:37:45.000,63,买,100,2020-06-02 09:37:45.000,开仓,600859
2020-06-02 09:37:45.000,64,买,100,2020-06-02 09:37:45.000,平仓,600859
2020-06-02 09:37:51.000,65,买,100,2020-06-02 09:37:51.000,开仓,002920
2020-06-02 09:37:54.000,66,买,100,2020-06-02 09:37:54.000,开仓,002920
2020-06-02 09:37:54.000,67,买,100,2020-06-02 09:37:54.000,开仓,603650
2020-06-02 09:37:57.000,68,买,100,2020-06-02 09:37:57.000,开仓,002127
2020-06-02 09:37:57.000,69,买,100,2020-06-02 09:37:57.000,开仓,603650
2020-06-02 09:38:00.000,70,卖,100,2020-06-02 09:38:00.000,平仓,600338
2020-06-02 09:38:00.000,71,买,100,2020-06-02 09:38:00.000,开仓,603650
2020-06-02 09:38:03.000,72,买,100,2020-06-02 09:38:03.000,开仓,603650
2020-06-02 09:38:06.000,73,买,100,2020-06-02 09:38:06.000,开仓,603650
2020-06-02 09:38:06.000,74,买,100,2020-06-02 09:38:06.000,开仓,300113
2020-06-02 09:38:12.000,75,买,100,2020-06-02 09:38:12.000,开仓,300253
2020-06-02 09:38:15.000,76,买,100,2020-06-02 09:38:15.000,开仓,300253
2020-06-02 09:38:15.000,77,买,100,2020-06-02 09:38:15.000,开仓,603650
2020-06-02 09:38:15.000,78,买,100,2020-06-02 09:38:15.000,平仓,300496
2020-06-02 09:38:18.000,79,买,100,2020-06-02 09:38:18.000,开仓,300253
2020-06-02 09:38:18.000,80,卖,100,2020-06-02 09:38:18.000,平仓,300113
2020-06-02 09:38:18.000,81,买,100,2020-06-02 09:38:18.000,平仓,300496
2020-06-02 09:38:21.000,82,买,100,2020-06-02 09:38:21.000,开仓,002127
2020-06-02 09:38:24.000,83,买,100,2020-06-02 09:38:24.000,开仓,300253
2020-06-02 09:38:24.000,84,卖,100,2020-06-02 09:38:24.000,开仓,002019
2020-06-02 09:38:27.000,85,买,100,2020-06-02 09:38:27.000,开仓,300253
2020-06-02 09:38:27.000,86,卖,100,2020-06-02 09:38:27.000,开仓,600859
2020-06-02 09:38:30.000,87,卖,100,2020-06-02 09:38:30.000,开仓,300113
2020-06-02 09:38:33.000,88,买,100,2020-06-02 09:38:33.000,开仓,300253
2020-06-02 09:38:33.000,89,买,100,2020-06-02 09:38:33.000,开仓,002127
2020-06-02 09:38:33.000,90,卖,100,2020-06-02 09:38:33.000,开仓,600859
2020-06-02 09:38:36.000,91,买,100,2020-06-02 09:38:36.000,平仓,300496
2020-06-02 09:38:39.000,92,买,100,2020-06-02 09:38:39.000,开仓,002127
2020-06-02 09:38:39.000,93,卖,100,2020-06-02 09:38:39.000,开仓,300113
2020-06-02 09:38:42.000,94,卖,100,2020-06-02 09:38:42.000,开仓,002019
2020-06-02 09:38:42.000,95,买,100,2020-06-02 09:38:42.000,开仓,002127
2020-06-02 09:38:42.000,96,买,100,2020-06-02 09:38:42.000,平仓,600859
2020-06-02 09:38:42.000,97,买,100,2020-06-02 09:38:42.000,开仓,300496
2020-06-02 09:38:42.000,98,买,100,2020-06-02 09:38:42.000,平仓,300496
2020-06-02 09:38:45.000,99,买,100,2020-06-02 09:38:45.000,平仓,300496
2020-06-02 09:38:48.000,100,买,100,2020-06-02 09:38:48.000,开仓,300253
2020-06-02 09:38:51.000,101,卖,100,2020-06-02 09:38:51.000,开仓,002019
2020-06-02 09:38:51.000,102,卖,100,2020-06-02 09:38:51.000,开仓,300113
2020-06-02 09:38:54.000,103,买,100,2020-06-02 09:38:54.000,开仓,300253
2020-06-02 09:38:57.000,104,卖,100,2020-06-02 09:38:57.000,开仓,600859
2020-06-02 09:38:57.000,105,卖,100,2020-06-02 09:38:57.000,开仓,300113
2020-06-02 09:38:57.000,106,买,100,2020-06-02 09:38:57.000,平仓,300496
2020-06-02 09:39:00.000,107,买,100,2020-06-02 09:39:00.000,开仓,300253
2020-06-02 09:39:00.000,108,买,100,2020-06-02 09:39:00.000,开仓,300496
2020-06-02 09:39:00.000,109,买,100,2020-06-02 09:39:00.000,平仓,300496
2020-06-02 09:39:03.000,110,卖,100,2020-06-02 09:39:03.000,开仓,603650
2020-06-02 09:39:06.000,111,卖,100,2020-06-02 09:39:06.000,开仓,603650
2020-06-02 09:39:06.000,112,买,100,2020-06-02 09:39:06.000,平仓,300496
2020-06-02 09:39:09.000,113,买,100,2020-06-02 09:39:09.000,平仓,600859
2020-06-02 09:39:09.000,114,买,100,2020-06-02 09:39:09.000,平仓,300496
2020-06-02 09:39:12.000,115,买,100,2020-06-02 09:39:12.000,开仓,002127
2020-06-02 09:39:12.000,116,卖,100,2020-06-02 09:39:12.000,开仓,603650
2020-06-02 09:39:12.000,117,买,100,2020-06-02 09:39:12.000,平仓,300113
2020-06-02 09:39:18.000,118,买,100,2020-06-02 09:39:18.000,开仓,002920
2020-06-02 09:39:18.000,119,买,100,2020-06-02 09:39:18.000,开仓,300253
2020-06-02 09:39:21.000,120,买,100,2020-06-02 09:39:21.000,开仓,300253
2020-06-02 09:39:21.000,121,买,100,2020-06-02 09:39:21.000,平仓,600859
2020-06-02 09:39:24.000,122,卖,100,2020-06-02 09:39:24.000,开仓,603650
2020-06-02 09:39:27.000,123,卖,100,2020-06-02 09:39:27.000,平仓,002387
2020-06-02 09:39:27.000,124,买,100,2020-06-02 09:39:27.000,开仓,002127
2020-06-02 09:39:27.000,125,卖,100,2020-06-02 09:39:27.000,开仓,603650
2020-06-02 09:39:33.000,126,卖,100,2020-06-02 09:39:33.000,开仓,603650
2020-06-02 09:39:42.000,127,买,100,2020-06-02 09:39:42.000,开仓,600859
2020-06-02 09:39:42.000,128,买,100,2020-06-02 09:39:42.000,平仓,600859
2020-06-02 09:39:45.000,129,买,100,2020-06-02 09:39:45.000,开仓,002019
2020-06-02 09:39:45.000,130,买,100,2020-06-02 09:39:45.000,平仓,002019
2020-06-02 09:39:45.000,131,买,100,2020-06-02 09:39:45.000,平仓,300496
2020-06-02 09:39:51.000,132,买,100,2020-06-02 09:39:51.000,平仓,002019
2020-06-02 09:39:51.000,133,买,100,2020-06-02 09:39:51.000,开仓,002127
2020-06-02 09:39:51.000,134,买,100,2020-06-02 09:39:51.000,平仓,300496
2020-06-02 09:39:54.000,135,买,100,2020-06-02 09:39:54.000,开仓,002127
2020-06-02 09:39:54.000,136,买,100,2020-06-02 09:39:54.000,平仓,300113
2020-06-02 09:39:54.000,137,买,100,2020-06-02 09:39:54.000,平仓,300496
2020-06-02 09:39:57.000,138,买,100,2020-06-02 09:39:57.000,开仓,300459
2020-06-02 09:40:00.000,139,卖,100,2020-06-02 09:40:00.000,平仓,300253
2020-06-02 09:40:00.000,140,买,100,2020-06-02 09:40:00.000,平仓,002019
2020-06-02 09:40:00.000,141,卖,100,2020-06-02 09:40:00.000,开仓,600859
2020-06-02 09:40:00.000,142,买,100,2020-06-02 09:40:00.000,开仓,300496
2020-06-02 09:40:00.000,143,买,100,2020-06-02 09:40:00.000,平仓,300496
2020-06-02 09:40:06.000,144,买,100,2020-06-02 09:40:06.000,平仓,002019
2020-06-02 09:40:09.000,145,买,100,2020-06-02 09:40:09.000,开仓,002019
2020-06-02 09:40:09.000,146,卖,100,2020-06-02 09:40:09.000,平仓,002127
2020-06-02 09:40:09.000,147,买,100,2020-06-02 09:40:09.000,平仓,603650
2020-06-02 09:40:09.000,148,买,100,2020-06-02 09:40:09.000,平仓,300496
2020-06-02 09:40:12.000,149,买,100,2020-06-02 09:40:12.000,开仓,600859
2020-06-02 09:40:12.000,150,买,100,2020-06-02 09:40:12.000,平仓,600859
2020-06-02 09:40:15.000,151,买,100,2020-06-02 09:40:15.000,平仓,603650
2020-06-02 09:40:15.000,152,买,100,2020-06-02 09:40:15.000,开仓,600859
2020-06-02 09:40:15.000,153,买,100,2020-06-02 09:40:15.000,平仓,600859
2020-06-02 09:40:18.000,154,买,100,2020-06-02 09:40:18.000,平仓,603650
2020-06-02 09:40:24.000,155,卖,100,2020-06-02 09:40:24.000,平仓,002387
2020-06-02 09:40:24.000,156,买,100,2020-06-02 09:40:24.000,平仓,603650
2020-06-02 09:40:27.000,157,买,100,2020-06-02 09:40:27.000,平仓,300113
2020-06-02 09:40:30.000,158,卖,100,2020-06-02 09:40:30.000,开仓,300496
2020-06-02 09:40:33.000,159,卖,100,2020-06-02 09:40:33.000,平仓,002127
2020-06-02 09:40:42.000,160,卖,100,2020-06-02 09:40:42.000,平仓,002127
2020-06-02 09:40:42.000,161,买,100,2020-06-02 09:40:42.000,平仓,603650
2020-06-02 09:40:45.000,162,买,100,2020-06-02 09:40:45.000,开仓,600859
2020-06-02 09:40:45.000,163,买,100,2020-06-02 09:40:45.000,平仓,600859
2020-06-02 09:40:48.000,164,买,100,2020-06-02 09:40:48.000,平仓,600859
2020-06-02 09:40:51.000,165,买,100,2020-06-02 09:40:51.000,开仓,600859
2020-06-02 09:40:51.000,166,买,100,2020-06-02 09:40:51.000,平仓,600859
2020-06-02 09:40:51.000,167,买,100,2020-06-02 09:40:51.000,平仓,300113
2020-06-02 09:40:54.000,168,买,100,2020-06-02 09:40:54.000,开仓,002920
2020-06-02 09:40:54.000,169,卖,100,2020-06-02 09:40:54.000,平仓,300253
2020-06-02 09:40:54.000,170,卖,100,2020-06-02 09:40:54.000,平仓,002127
2020-06-02 09:40:57.000,171,买,100,2020-06-02 09:40:57.000,开仓,002920
2020-06-02 09:40:57.000,172,买,100,2020-06-02 09:40:57.000,开仓,002019
2020-06-02 09:40:57.000,173,卖,100,2020-06-02 09:40:57.000,平仓,002127
2020-06-02 09:40:57.000,174,卖,100,2020-06-02 09:40:57.000,开仓,300113
2020-06-02 09:41:03.000,175,买,100,2020-06-02 09:41:03.000,平仓,600859
2020-06-02 09:41:06.000,176,卖,100,2020-06-02 09:41:06.000,平仓,002387
2020-06-02 09:41:09.000,177,卖,100,2020-06-02 09:41:09.000,开仓,002127
2020-06-02 09:41:12.000,178,卖,100,2020-06-02 09:41:12.000,开仓,002127
2020-06-02 09:41:12.000,179,买,100,2020-06-02 09:41:12.000,开仓,600859
2020-06-02 09:41:15.000,180,卖,100,2020-06-02 09:41:15.000,开仓,600338
2020-06-02 09:41:18.000,181,卖,100,2020-06-02 09:41:18.000,开仓,600859
2020-06-02 09:41:18.000,182,卖,100,2020-06-02 09:41:18.000,平仓,600859
2020-06-02 09:41:21.000,183,买,100,2020-06-02 09:41:21.000,平仓,300496
2020-06-02 09:41:24.000,184,卖,100,2020-06-02 09:41:24.000,开仓,600338
2020-06-02 09:41:27.000,185,买,100,2020-06-02 09:41:27.000,开仓,002019
2020-06-02 09:41:33.000,186,卖,100,2020-06-02 09:41:33.000,开仓,603650
2020-06-02 09:41:33.000,187,买,100,2020-06-02 09:41:33.000,平仓,300496
2020-06-02 09:41:36.000,188,买,100,2020-06-02 09:41:36.000,开仓,300496
2020-06-02 09:41:39.000,189,买,100,2020-06-02 09:41:39.000,开仓,002127
2020-06-02 09:41:39.000,190,买,100,2020-06-02 09:41:39.000,平仓,002127
2020-06-02 09:41:42.000,191,买,100,2020-06-02 09:41:42.000,开仓,300253
2020-06-02 09:41:42.000,192,买,100,2020-06-02 09:41:42.000,开仓,002127
2020-06-02 09:41:42.000,193,买,100,2020-06-02 09:41:42.000,平仓,002127
2020-06-02 09:41:45.000,194,买,100,2020-06-02 09:41:45.000,平仓,600859
2020-06-02 09:41:57.000,195,买,100,2020-06-02 09:41:57.000,平仓,300113
2020-06-02 09:42:06.000,196,买,100,2020-06-02 09:42:06.000,平仓,002127
2020-06-02 09:42:09.000,197,买,100,2020-06-02 09:42:09.000,平仓,002127
2020-06-02 09:42:12.000,198,买,100,2020-06-02 09:42:12.000,平仓,002127
2020-06-02 09:42:12.000,199,买,100,2020-06-02 09:42:12.000,开仓,300496
2020-06-02 09:42:15.000,200,买,100,2020-06-02 09:42:15.000,开仓,300253
2020-06-02 09:42:18.000,201,买,100,2020-06-02 09:42:18.000,平仓,300113
2020-06-02 09:42:21.000,202,卖,100,2020-06-02 09:42:21.000,开仓,600859
2020-06-02 09:42:24.000,203,卖,100,2020-06-02 09:42:24.000,开仓,002019
2020-06-02 09:42:24.000,204,卖,100,2020-06-02 09:42:24.000,平仓,002019
2020-06-02 09:42:24.000,205,买,100,2020-06-02 09:42:24.000,开仓,002127
2020-06-02 09:42:24.000,206,买,100,2020-06-02 09:42:24.000,平仓,002127
2020-06-02 09:42:24.000,207,买,100,2020-06-02 09:42:24.000,开仓,600859
2020-06-02 09:42:24.000,208,买,100,2020-06-02 09:42:24.000,平仓,600859
2020-06-02 09:42:24.000,209,买,100,2020-06-02 09:42:24.000,平仓,300113
2020-06-02 09:42:27.000,210,买,100,2020-06-02 09:42:27.000,开仓,300253
2020-06-02 09:42:33.000,211,买,100,2020-06-02 09:42:33.000,平仓,600338
2020-06-02 09:42:33.000,212,买,100,2020-06-02 09:42:33.000,开仓,002127
2020-06-02 09:42:33.000,213,买,100,2020-06-02 09:42:33.000,平仓,002127
2020-06-02 09:42:33.000,214,买,100,2020-06-02 09:42:33.000,平仓,600859
2020-06-02 09:42:33.000,215,买,100,2020-06-02 09:42:33.000,平仓,300113
2020-06-02 09:42:36.000,216,买,100,2020-06-02 09:42:36.000,平仓,600338
2020-06-02 09:42:36.000,217,卖,100,2020-06-02 09:42:36.000,平仓,002019
2020-06-02 09:42:36.000,218,买,100,2020-06-02 09:42:36.000,开仓,600859
2020-06-02 09:42:36.000,219,买,100,2020-06-02 09:42:36.000,平仓,600859
2020-06-02 09:42:39.000,220,买,100,2020-06-02 09:42:39.000,平仓,600338
2020-06-02 09:42:39.000,221,买,100,2020-06-02 09:42:39.000,开仓,600859
2020-06-02 09:42:39.000,222,买,100,2020-06-02 09:42:39.000,平仓,600859
2020-06-02 09:42:42.000,223,买,100,2020-06-02 09:42:42.000,平仓,002127
2020-06-02 09:42:45.000,224,买,100,2020-06-02 09:42:45.000,平仓,600859
2020-06-02 09:42:51.000,225,买,100,2020-06-02 09:42:51.000,平仓,002127
2020-06-02 09:42:51.000,226,卖,100,2020-06-02 09:42:51.000,开仓,600859
2020-06-02 09:43:03.000,227,卖,100,2020-06-02 09:43:03.000,平仓,002387
2020-06-02 09:43:06.000,228,卖,100,2020-06-02 09:43:06.000,平仓,002387
2020-06-02 09:43:06.000,229,买,100,2020-06-02 09:43:06.000,平仓,002127
2020-06-02 09:43:09.000,230,买,100,2020-06-02 09:43:09.000,开仓,600859
2020-06-02 09:43:09.000,231,买,100,2020-06-02 09:43:09.000,平仓,600859
2020-06-02 09:43:12.000,232,买,100,2020-06-02 09:43:12.000,开仓,300253
2020-06-02 09:43:12.000,233,买,100,2020-06-02 09:43:12.000,平仓,002127
2020-06-02 09:43:12.000,234,买,100,2020-06-02 09:43:12.000,平仓,603650
2020-06-02 09:43:12.000,235,买,100,2020-06-02 09:43:12.000,平仓,600859
2020-06-02 09:43:15.000,236,买,100,2020-06-02 09:43:15.000,平仓,603650
2020-06-02 09:43:18.000,237,买,100,2020-06-02 09:43:18.000,平仓,603650
2020-06-02 09:43:21.000,238,买,100,2020-06-02 09:43:21.000,平仓,603650
2020-06-02 09:43:24.000,239,买,100,2020-06-02 09:43:24.000,开仓,002920
2020-06-02 09:43:24.000,240,买,100,2020-06-02 09:43:24.000,开仓,600859
2020-06-02 09:43:24.000,241,买,100,2020-06-02 09:43:24.000,平仓,600859
2020-06-02 09:43:27.000,242,买,100,2020-06-02 09:43:27.000,开仓,600859
2020-06-02 09:43:27.000,243,买,100,2020-06-02 09:43:27.000,平仓,600859
2020-06-02 09:43:30.000,244,买,100,2020-06-02 09:43:30.000,开仓,600859
2020-06-02 09:43:30.000,245,买,100,2020-06-02 09:43:30.000,平仓,600859
2020-06-02 09:43:33.000,246,买,100,2020-06-02 09:43:33.000,开仓,600859
2020-06-02 09:43:33.000,247,买,100,2020-06-02 09:43:33.000,平仓,600859
2020-06-02 09:43:36.000,248,买,100,2020-06-02 09:43:36.000,平仓,603650
2020-06-02 09:43:36.000,249,买,100,2020-06-02 09:43:36.000,平仓,600859
2020-06-02 09:43:39.000,250,买,100,2020-06-02 09:43:39.000,平仓,600859
2020-06-02 09:43:42.000,251,买,100,2020-06-02 09:43:42.000,开仓,600338
2020-06-02 09:43:48.000,252,买,100,2020-06-02 09:43:48.000,开仓,002127
2020-06-02 09:43:48.000,253,买,100,2020-06-02 09:43:48.000,平仓,600859
2020-06-02 09:43:57.000,254,买,100,2020-06-02 09:43:57.000,平仓,603650
2020-06-02 09:44:00.000,255,买,100,2020-06-02 09:44:00.000,开仓,300253
2020-06-02 09:44:03.000,256,买,100,2020-06-02 09:44:03.000,开仓,600338
2020-06-02 09:44:06.000,257,买,100,2020-06-02 09:44:06.000,平仓,300113
2020-06-02 09:44:12.000,258,买,100,2020-06-02 09:44:12.000,开仓,600338
2020-06-02 09:44:15.000,259,买,100,2020-06-02 09:44:15.000,开仓,600884
2020-06-02 09:44:15.000,260,买,100,2020-06-02 09:44:15.000,平仓,600859
2020-06-02 09:44:18.000,261,买,100,2020-06-02 09:44:18.000,开仓,600884
2020-06-02 09:44:18.000,262,卖,100,2020-06-02 09:44:18.000,开仓,002019
2020-06-02 09:44:18.000,263,买,100,2020-06-02 09:44:18.000,平仓,300113
2020-06-02 09:44:24.000,264,买,100,2020-06-02 09:44:24.000,平仓,600859
2020-06-02 09:44:24.000,265,买,100,2020-06-02 09:44:24.000,开仓,300496
2020-06-02 09:44:30.000,266,买,100,2020-06-02 09:44:30.000,开仓,300113
2020-06-02 09:44:30.000,267,买,100,2020-06-02 09:44:30.000,平仓,300113
2020-06-02 09:44:33.000,268,买,100,2020-06-02 09:44:33.000,开仓,300113
2020-06-02 09:44:33.000,269,买,100,2020-06-02 09:44:33.000,平仓,300113
2020-06-02 09:44:39.000,270,买,100,2020-06-02 09:44:39.000,开仓,002127
2020-06-02 09:44:51.000,271,买,100,2020-06-02 09:44:51.000,平仓,300113
2020-06-02 09:44:54.000,272,买,100,2020-06-02 09:44:54.000,开仓,300113
2020-06-02 09:44:54.000,273,买,100,2020-06-02 09:44:54.000,平仓,300113
2020-06-02 09:44:57.000,274,卖,100,2020-06-02 09:44:57.000,开仓,002920
2020-06-02 09:44:57.000,275,买,100,2020-06-02 09:44:57.000,开仓,600859
2020-06-02 09:44:57.000,276,买,100,2020-06-02 09:44:57.000,平仓,600859
2020-06-02 09:45:00.000,277,买,100,2020-06-02 09:45:00.000,平仓,002019
2020-06-02 09:45:03.000,278,买,100,2020-06-02 09:45:03.000,平仓,600859
2020-06-02 09:45:03.000,279,买,100,2020-06-02 09:45:03.000,开仓,300113
2020-06-02 09:45:03.000,280,买,100,2020-06-02 09:45:03.000,平仓,300113
2020-06-02 09:45:06.000,281,买,100,2020-06-02 09:45:06.000,开仓,600859
2020-06-02 09:45:06.000,282,买,100,2020-06-02 09:45:06.000,平仓,600859
2020-06-02 09:45:09.000,283,买,100,2020-06-02 09:45:09.000,平仓,300113
2020-06-02 09:45:12.000,284,买,100,2020-06-02 09:45:12.000,开仓,300113
2020-06-02 09:45:12.000,285,买,100,2020-06-02 09:45:12.000,平仓,300113
2020-06-02 09:45:15.000,286,卖,100,2020-06-02 09:45:15.000,平仓,300253
2020-06-02 09:45:18.000,287,买,100,2020-06-02 09:45:18.000,开仓,000012
2020-06-02 09:45:18.000,288,买,100,2020-06-02 09:45:18.000,平仓,603650
2020-06-02 09:45:18.000,289,买,100,2020-06-02 09:45:18.000,开仓,300113
2020-06-02 09:45:18.000,290,买,100,2020-06-02 09:45:18.000,平仓,300113
2020-06-02 09:45:21.000,291,卖,100,2020-06-02 09:45:21.000,开仓,002920
2020-06-02 09:45:21.000,292,买,100,2020-06-02 09:45:21.000,开仓,300113
2020-06-02 09:45:21.000,293,买,100,2020-06-02 09:45:21.000,平仓,300113
2020-06-02 09:45:24.000,294,卖,100,2020-06-02 09:45:24.000,开仓,300253
2020-06-02 09:45:24.000,295,卖,100,2020-06-02 09:45:24.000,平仓,300253
2020-06-02 09:45:24.000,296,买,100,2020-06-02 09:45:24.000,平仓,300113
2020-06-02 09:45:24.000,297,卖,100,2020-06-02 09:45:24.000,开仓,300496
2020-06-02 09:45:27.000,298,卖,100,2020-06-02 09:45:27.000,开仓,300253
2020-06-02 09:45:27.000,299,卖,100,2020-06-02 09:45:27.000,平仓,300253
2020-06-02 09:45:27.000,300,买,100,2020-06-02 09:45:27.000,开仓,002019
2020-06-02 09:45:27.000,301,买,100,2020-06-02 09:45:27.000,平仓,600859
2020-06-02 09:45:30.000,302,卖,100,2020-06-02 09:45:30.000,开仓,300253
2020-06-02 09:45:30.000,303,卖,100,2020-06-02 09:45:30.000,平仓,300253
2020-06-02 09:45:30.000,304,买,100,2020-06-02 09:45:30.000,平仓,603650
2020-06-02 09:45:30.000,305,买,100,2020-06-02 09:45:30.000,平仓,300113
2020-06-02 09:45:39.000,306,卖,100,2020-06-02 09:45:39.000,开仓,300253
2020-06-02 09:45:39.000,307,卖,100,2020-06-02 09:45:39.000,平仓,300253
2020-06-02 09:45:39.000,308,买,100,2020-06-02 09:45:39.000,平仓,603650
2020-06-02 09:45:42.000,309,卖,100,2020-06-02 09:45:42.000,开仓,300253
2020-06-02 09:45:42.000,310,买,100,2020-06-02 09:45:42.000,平仓,300496
2020-06-02 09:45:45.000,311,卖,100,2020-06-02 09:45:45.000,开仓,300253
2020-06-02 09:45:45.000,312,买,100,2020-06-02 09:45:45.000,平仓,600859
2020-06-02 09:45:48.000,313,买,100,2020-06-02 09:45:48.000,开仓,002920
2020-06-02 09:45:48.000,314,买,100,2020-06-02 09:45:48.000,平仓,002920
2020-06-02 09:45:48.000,315,卖,100,2020-06-02 09:45:48.000,开仓,300253
2020-06-02 09:45:54.000,316,卖,100,2020-06-02 09:45:54.000,开仓,300113
2020-06-02 09:45:57.000,317,买,100,2020-06-02 09:45:57.000,开仓,002920
2020-06-02 09:46:00.000,318,买,100,2020-06-02 09:46:00.000,开仓,603650
2020-06-02 09:46:00.000,319,卖,100,2020-06-02 09:46:00.000,开仓,600859
2020-06-02 09:46:00.000,320,卖,100,2020-06-02 09:46:00.000,开仓,300113
2020-06-02 09:46:03.000,321,买,100,2020-06-02 09:46:03.000,开仓,603650
2020-06-02 09:46:03.000,322,卖,100,2020-06-02 09:46:03.000,开仓,300113
