,初始持仓股票资产,初始持仓资产,初始现金,总资产,手续费,现金,股票资产
2020-06-01 09:36:00.000,6357700.0,6357700.0,0.0,6357692.54,7.46,2403.54,6355289.0
2020-06-01 09:36:03.000,6356500.0,6356500.0,0.0,6356475.09,15.45,7724.09,6348751.0
2020-06-01 09:36:06.000,6356800.0,6356800.0,0.0,6356778.09,5.0,5142.09,6351636.0
2020-06-01 09:36:09.000,6352600.0,6352600.0,0.0,6352564.78,19.31,7644.78,6344920.0
2020-06-01 09:36:12.000,6351700.0,6351700.0,0.0,6351659.84,5.94,8561.84,6343098.0
2020-06-01 09:36:18.000,6350200.0,6350200.0,0.0,6350134.91,18.93,12404.91,6337730.0
2020-06-01 09:36:21.000,6348700.0,6348700.0,0.0,6348609.85,27.06,24202.85,6324407.0
2020-06-01 09:36:27.000,6348500.0,6348500.0,0.0,6348397.04,23.81,31811.04,6316586.0
2020-06-01 09:36:30.000,6345900.0,6345900.0,0.0,6345820.39,6.65,33429.39,6312391.0
2020-06-01 09:36:33.000,6347200.0,6347200.0,0.0,6347088.13,20.26,30690.13,6316398.0
2020-06-01 09:36:36.000,6348400.0,6348400.0,0.0,6348247.15,18.98,24024.15,6324223.0
2020-06-01 09:36:39.000,6347100.0,6347100.0,0.0,6346948.89,6.26,25256.89,6321692.0
2020-06-01 09:36:42.000,6346400.0,6346400.0,0.0,6346238.76,23.13,19319.76,6326919.0
2020-06-01 09:36:45.000,6344000.0,6344000.0,0.0,6343811.76,37.0,24622.76,6319189.0
2020-06-01 09:36:48.000,6342600.0,6342600.0,0.0,6342408.77,22.99,31025.77,6311383.0
2020-06-01 09:36:51.000,6344400.0,6344400.0,0.0,6344190.47,13.3,34241.47,6309949.0
2020-06-01 09:36:54.000,6342800.0,6342800.0,0.0,6342556.34,20.13,37561.34,6304995.0
2020-06-01 09:36:57.000,6340200.0,6340200.0,0.0,6339957.71,25.63,47953.71,6292004.0
2020-06-01 09:37:00.000,6340600.0,6340600.0,0.0,6340337.28,6.43,49343.28,6290994.0
2020-06-01 09:37:06.000,6340500.0,6340500.0,0.0,6340216.67,34.61,58722.67,6281494.0
2020-06-01 09:37:09.000,6339900.0,6339900.0,0.0,6339599.29,15.38,63970.29,6275629.0
2020-06-01 09:37:12.000,6341200.0,6341200.0,0.0,6340836.94,20.35,67495.94,6273341.0
2020-06-01 09:37:15.000,6341200.0,6341200.0,0.0,6340808.55,25.39,66566.55,6274242.0
2020-06-01 09:37:18.000,6340600.0,6340600.0,0.0,6340216.68,12.87,69361.68,6270855.0
2020-06-01 09:37:21.000,6340800.0,6340800.0,0.0,6340347.21,15.47,74700.21,6265647.0
2020-06-01 09:37:24.000,6342000.0,6342000.0,0.0,6341508.21,5.0,70793.21,6270715.0
2020-06-01 09:37:27.000,6342400.0,6342400.0,0.0,6341865.61,28.6,75245.61,6266620.0
2020-06-01 09:37:30.000,6341300.0,6341300.0,0.0,6340776.41,22.2,81049.41,6259727.0
2020-06-01 09:37:33.000,6339700.0,6339700.0,0.0,6339177.12,19.29,82750.12,6256427.0
2020-06-01 09:37:36.000,6337900.0,6337900.0,0.0,6337383.7,6.42,84136.7,6253247.0
2020-06-01 09:37:39.000,6335700.0,6335700.0,0.0,6335225.7,10.0,78698.7,6256527.0
2020-06-01 09:37:42.000,6339300.0,6339300.0,0.0,6338751.67,14.03,77734.67,6261017.0
2020-06-01 09:37:45.000,6337300.0,6337300.0,0.0,6336793.22,31.45,87397.22,6249396.0
2020-06-01 09:37:48.000,6336700.0,6336700.0,0.0,6336182.66,6.56,88916.66,6247266.0
2020-06-01 09:37:54.000,6336000.0,6336000.0,0.0,6335497.57,24.09,97808.57,6237689.0
2020-06-01 09:38:00.000,6336900.0,6336900.0,0.0,6336323.2,23.37,91992.2,6244331.0
2020-06-01 09:38:03.000,6336300.0,6336300.0,0.0,6335750.83,18.37,92016.83,6243734.0
2020-06-01 09:38:06.000,6336800.0,6336800.0,0.0,6336194.53,12.3,94271.53,6241923.0
2020-06-01 09:38:09.000,6336400.0,6336400.0,0.0,6335813.85,11.68,95900.85,6239913.0
2020-06-01 09:38:12.000,6336900.0,6336900.0,0.0,6336262.42,12.43,92119.42,6244143.0
2020-06-01 09:38:15.000,6336600.0,6336600.0,0.0,6335947.78,15.64,85663.78,6250284.0
2020-06-01 09:38:18.000,6336000.0,6336000.0,0.0,6335342.52,11.26,85922.52,6249420.0
2020-06-01 09:38:21.000,6338200.0,6338200.0,0.0,6337485.79,11.73,83704.79,6253781.0
2020-06-01 09:38:24.000,6337500.0,6337500.0,0.0,6336783.79,5.0,80396.79,6256387.0
2020-06-01 09:38:27.000,6337300.0,6337300.0,0.0,6336579.79,5.0,78702.79,6257877.0
2020-06-01 09:38:30.000,6337800.0,6337800.0,0.0,6337060.41,16.38,78009.41,6259051.0
2020-06-01 09:38:33.000,6337200.0,6337200.0,0.0,6336450.8,17.61,76962.8,6259488.0
2020-06-01 09:38:36.000,6337600.0,6337600.0,0.0,6336836.8,10.0,69879.8,6266957.0
2020-06-01 09:38:39.000,6338400.0,6338400.0,0.0,6337603.8,15.0,60128.8,6277475.0
2020-06-01 09:38:42.000,6337900.0,6337900.0,0.0,6337101.8,10.0,54823.8,6282278.0
2020-06-01 09:38:45.000,6338300.0,6338300.0,0.0,6337497.8,5.0,48206.8,6289291.0
2020-06-01 09:38:51.000,6337700.0,6337700.0,0.0,6336898.37,23.43,49538.37,6287360.0
2020-06-01 09:38:54.000,6337800.0,6337800.0,0.0,6336981.42,15.95,40985.42,6295996.0
2020-06-01 09:38:57.000,6337200.0,6337200.0,0.0,6336371.47,10.95,40273.47,6296098.0
2020-06-01 09:39:00.000,6336300.0,6336300.0,0.0,6335482.47,5.0,38873.47,6296609.0
2020-06-01 09:39:03.000,6335500.0,6335500.0,0.0,6334682.86,15.61,44355.86,6290327.0
2020-06-01 09:39:09.000,6336600.0,6336600.0,0.0,6335762.91,10.95,43904.91,6291858.0
2020-06-01 09:39:12.000,6337800.0,6337800.0,0.0,6336942.89,9.02,47832.89,6289110.0
2020-06-01 09:39:15.000,6338800.0,6338800.0,0.0,6337909.94,20.95,40177.94,6297732.0
2020-06-01 09:39:18.000,6338100.0,6338100.0,0.0,6337197.99,10.95,40245.99,6296952.0
2020-06-01 09:39:21.000,6337600.0,6337600.0,0.0,6336699.99,5.0,35330.99,6301369.0
2020-06-01 09:39:24.000,6337800.0,6337800.0,0.0,6336888.99,5.0,33954.99,6302934.0
2020-06-01 09:39:30.000,6338400.0,6338400.0,0.0,6337485.16,10.83,32298.16,6305187.0
2020-06-01 09:39:33.000,6338100.0,6338100.0,0.0,6337166.73,21.43,27362.73,6309804.0
2020-06-01 09:39:36.000,6339800.0,6339800.0,0.0,6338843.73,10.0,17504.73,6321339.0
2020-06-01 09:39:39.000,6339900.0,6339900.0,0.0,6338934.73,5.0,15718.73,6323216.0
2020-06-01 09:39:45.000,6340300.0,6340300.0,0.0,6339322.3,21.43,13008.3,6326314.0
2020-06-01 09:39:48.000,6341300.0,6341300.0,0.0,6340300.79,12.51,14081.79,6326219.0
2020-06-01 09:39:51.000,6341100.0,6341100.0,0.0,6340092.79,5.0,11514.79,6328578.0
2020-06-01 09:39:57.000,6342500.0,6342500.0,0.0,6341486.79,5.0,10056.79,6331430.0
2020-06-01 09:40:00.000,6342700.0,6342700.0,0.0,6341665.79,10.0,6748.79,6334917.0
2020-06-01 09:40:03.000,6345200.0,6345200.0,0.0,6344171.79,5.0,3835.79,6340336.0
2020-06-01 09:40:06.000,6345100.0,6345100.0,0.0,6344055.24,16.55,3487.24,6340568.0
2020-06-01 09:40:09.000,6345500.0,6345500.0,0.0,6344427.97,21.27,6811.97,6337616.0
2020-06-01 09:40:12.000,6344500.0,6344500.0,0.0,6343426.93,11.04,6568.93,6336858.0
2020-06-01 09:40:15.000,6345500.0,6345500.0,0.0,6344395.95,13.98,8923.95,6335472.0
2020-06-01 09:40:21.000,6341000.0,6341000.0,0.0,6339904.08,10.87,8413.08,6331491.0
2020-06-01 09:40:24.000,6340300.0,6340300.0,0.0,6339186.57,12.51,10246.57,6328940.0
2020-06-01 09:40:27.000,6339000.0,6339000.0,0.0,6337891.57,5.0,9630.57,6328261.0
2020-06-01 09:40:30.000,6336900.0,6336900.0,0.0,6335770.8,21.77,7759.8,6328011.0
2020-06-01 09:40:33.000,6335800.0,6335800.0,0.0,6334668.8,5.0,7143.8,6327525.0
2020-06-01 09:40:36.000,6333600.0,6333600.0,0.0,6332462.29,12.51,8975.29,6323487.0
2020-06-01 09:40:39.000,6333600.0,6333600.0,0.0,6332431.18,20.11,13353.18,6319078.0
2020-06-01 09:40:42.000,6332600.0,6332600.0,0.0,6331428.57,12.61,15287.57,6316141.0
2020-06-01 09:40:45.000,6334000.0,6334000.0,0.0,6332774.6,39.97,29310.6,6303464.0
2020-06-01 09:40:48.000,6333500.0,6333500.0,0.0,6332258.21,8.39,32620.21,6299638.0
2020-06-01 09:40:51.000,6335400.0,6335400.0,0.0,6334117.67,18.54,35135.67,6298982.0
2020-06-01 09:40:54.000,6333800.0,6333800.0,0.0,6332531.72,24.95,39026.72,6293505.0
2020-06-01 09:40:57.000,6335100.0,6335100.0,0.0,6333781.67,14.05,42986.67,6290795.0
2020-06-01 09:41:00.000,6333000.0,6333000.0,0.0,6331718.14,20.53,36158.14,6295560.0
2020-06-01 09:41:06.000,6335200.0,6335200.0,0.0,6333845.83,22.31,43297.83,6290548.0
2020-06-01 09:41:15.000,6335900.0,6335900.0,0.0,6334530.67,11.16,42901.67,6291629.0
2020-06-01 09:41:21.000,6336800.0,6336800.0,0.0,6335443.67,10.0,35239.67,6300204.0
2020-06-01 09:41:24.000,6337000.0,6337000.0,0.0,6335639.26,11.41,30475.26,6305164.0
2020-06-01 09:41:27.000,6337700.0,6337700.0,0.0,6336312.85,11.41,25705.85,6310607.0
2020-06-01 09:41:30.000,6338300.0,6338300.0,0.0,6336867.76,15.09,30677.76,6306190.0
2020-06-01 09:41:33.000,6339400.0,6339400.0,0.0,6337978.76,15.0,17571.76,6320407.0
2020-06-01 09:41:36.000,6339000.0,6339000.0,0.0,6337564.76,10.0,6953.76,6330611.0
2020-06-01 09:41:42.000,6341100.0,6341100.0,0.0,6339695.45,19.31,2653.45,6337042.0
2020-06-01 09:41:45.000,6339600.0,6339600.0,0.0,6338202.45,19.0,3044.45,6335158.0
2020-06-01 09:41:48.000,6340800.0,6340800.0,0.0,6339391.45,5.0,1011.45,6338380.0
2020-06-01 09:41:54.000,6339200.0,6339200.0,0.0,6337803.9,6.55,2527.9,6335276.0
2020-06-01 09:41:57.000,6340000.0,6340000.0,0.0,6338579.9,5.0,1128.9,6337451.0
2020-06-01 09:42:12.000,6342000.0,6342000.0,0.0,6340605.66,11.24,1690.66,6338915.0
2020-06-01 09:42:15.000,6342200.0,6342200.0,0.0,6340786.42,11.24,1523.42,6339263.0
2020-06-01 09:42:18.000,6343700.0,6343700.0,0.0,6342252.81,24.61,3707.81,6338545.0
2020-06-01 09:42:21.000,6343200.0,6343200.0,0.0,6341746.19,15.62,538.19,6341208.0
2020-06-01 09:42:24.000,6343600.0,6343600.0,0.0,6342171.57,5.62,1144.57,6341027.0
2020-06-01 09:42:27.000,6345400.0,6345400.0,0.0,6343906.57,5.0,237.57,6343669.0
2020-06-01 09:42:33.000,6346000.0,6346000.0,0.0,6344576.95,5.62,843.95,6343733.0
2020-06-01 09:42:36.000,6346500.0,6346500.0,0.0,6345051.26,12.69,3469.26,6341582.0
2020-06-01 09:42:39.000,6348600.0,6348600.0,0.0,6347144.64,10.62,1610.64,6345534.0
2020-06-01 09:42:45.000,6347800.0,6347800.0,0.0,6346392.22,16.42,7878.22,6338514.0
2020-06-01 09:42:48.000,6349000.0,6349000.0,0.0,6347537.8,12.42,9393.8,6338144.0
2020-06-01 09:42:51.000,6350100.0,6350100.0,0.0,6348601.8,10.0,7292.8,6341309.0
2020-06-01 09:42:54.000,6350800.0,6350800.0,0.0,6349248.95,22.85,5902.95,6343346.0
2020-06-01 09:42:57.000,6350800.0,6350800.0,0.0,6349226.95,10.0,1130.95,6348096.0
2020-06-01 09:43:00.000,6348300.0,6348300.0,0.0,6346722.67,16.28,6435.67,6340287.0
2020-06-01 09:43:03.000,6348800.0,6348800.0,0.0,6347213.12,6.55,7952.12,6339261.0
2020-06-01 09:43:06.000,6349300.0,6349300.0,0.0,6347677.12,5.0,7044.12,6340633.0
2020-06-01 09:43:12.000,6350100.0,6350100.0,0.0,6348444.64,6.48,8487.64,6339957.0
2020-06-01 09:43:15.000,6350300.0,6350300.0,0.0,6348648.64,20.0,2961.64,6345687.0
2020-06-01 09:43:18.000,6349900.0,6349900.0,0.0,6348241.64,5.0,1270.64,6346971.0
2020-06-01 09:43:21.000,6351200.0,6351200.0,0.0,6349511.23,6.41,2647.23,6346864.0
2020-06-01 09:43:24.000,6350700.0,6350700.0,0.0,6349020.23,5.0,1796.23,6347224.0
2020-06-01 09:43:30.000,6351100.0,6351100.0,0.0,6349422.68,6.55,3312.68,6346110.0
2020-06-01 09:43:33.000,6351000.0,6351000.0,0.0,6349320.68,5.0,2045.68,6347275.0
2020-06-01 09:43:39.000,6353500.0,6353500.0,0.0,6351866.27,7.41,4398.27,6347468.0
2020-06-01 09:43:42.000,6352200.0,6352200.0,0.0,6350499.27,10.0,-2900.73,6353400.0
2020-06-01 09:43:48.000,6351300.0,6351300.0,0.0,6349591.99,6.28,-1656.01,6351248.0
2020-06-01 09:44:06.000,6353900.0,6353900.0,0.0,6352200.0,5.99,-688.0,6352888.0
2020-06-01 09:44:09.000,6354200.0,6354200.0,0.0,6352535.57,6.43,705.57,6351830.0
2020-06-01 09:44:12.000,6355000.0,6355000.0,0.0,6353301.57,5.0,64.57,6353237.0
2020-06-01 09:44:15.000,6356500.0,6356500.0,0.0,6354855.09,6.48,1506.09,6353349.0
2020-06-01 09:44:21.000,6353600.0,6353600.0,0.0,6351861.66,6.43,2898.66,6348963.0
2020-06-01 09:44:24.000,6353200.0,6353200.0,0.0,6351447.53,24.13,5465.53,6345982.0
2020-06-01 09:44:27.000,6354500.0,6354500.0,0.0,6352814.2,21.33,11643.2,6341171.0
2020-06-01 09:44:30.000,6352000.0,6352000.0,0.0,6350241.2,5.0,10188.2,6340053.0
2020-06-01 09:44:33.000,6350900.0,6350900.0,0.0,6349139.2,5.0,5461.2,6343678.0
2020-06-01 09:44:36.000,6352200.0,6352200.0,0.0,6350503.28,14.92,10261.28,6340242.0
2020-06-01 09:44:48.000,6354200.0,6354200.0,0.0,6352534.76,16.52,10927.76,6341607.0
2020-06-01 09:44:51.000,6354300.0,6354300.0,0.0,6352612.75,18.01,11496.75,6341116.0
2020-06-01 09:44:54.000,6353500.0,6353500.0,0.0,6351751.03,6.72,13176.03,6338575.0
2020-06-01 09:44:57.000,6352600.0,6352600.0,0.0,6350847.17,10.86,13035.17,6337812.0
2020-06-01 09:45:00.000,6352500.0,6352500.0,0.0,6350701.45,11.72,8552.45,6342149.0
2020-06-01 09:45:03.000,6352600.0,6352600.0,0.0,6350786.3,15.15,13581.3,6337205.0
2020-06-01 09:45:06.000,6351800.0,6351800.0,0.0,6350039.44,5.86,14417.44,6335622.0
2020-06-01 09:45:09.000,6353500.0,6353500.0,0.0,6351775.98,28.46,24546.98,6327229.0
2020-06-01 09:45:12.000,6353200.0,6353200.0,0.0,6351465.4,22.58,29387.4,6322078.0
2020-06-01 09:45:15.000,6353600.0,6353600.0,0.0,6351856.23,6.17,30528.23,6321328.0
2020-06-01 09:45:18.000,6351500.0,6351500.0,0.0,6349744.23,5.0,29124.23,6320620.0
2020-06-01 09:45:21.000,6351000.0,6351000.0,0.0,6349241.69,18.54,31173.69,6318068.0
2020-06-01 09:45:24.000,6350500.0,6350500.0,0.0,6348748.69,5.0,29480.69,6319268.0
2020-06-01 09:45:27.000,6351300.0,6351300.0,0.0,6349529.66,14.03,30124.66,6319405.0
2020-06-01 09:45:30.000,6350900.0,6350900.0,0.0,6349115.86,14.8,31521.86,6317594.0
2020-06-01 09:45:33.000,6351000.0,6351000.0,0.0,6349189.3,22.56,35618.3,6313571.0
2020-06-01 09:45:36.000,6349200.0,6349200.0,0.0,6347356.27,19.03,33908.27,6313448.0
2020-06-01 09:45:42.000,6347900.0,6347900.0,0.0,6346044.7,22.57,44519.7,6301525.0
2020-06-01 09:45:45.000,6346600.0,6346600.0,0.0,6344732.71,25.99,55269.71,6289463.0
2020-06-01 09:45:48.000,6346500.0,6346500.0,0.0,6344592.29,38.42,68384.29,6276208.0
2020-06-01 09:45:51.000,6345800.0,6345800.0,0.0,6343909.64,5.65,69014.64,6274895.0
2020-06-01 09:45:54.000,6345700.0,6345700.0,0.0,6343811.37,11.27,75153.37,6268658.0
2020-06-01 09:45:57.000,6344200.0,6344200.0,0.0,6342327.48,16.89,81899.48,6260428.0
2020-06-01 09:46:00.000,6344300.0,6344300.0,0.0,6342400.18,21.3,79331.18,6263069.0
2020-06-01 09:46:03.000,6343100.0,6343100.0,0.0,6341229.82,25.36,89466.82,6251763.0
2020-06-01 09:46:06.000,6343100.0,6343100.0,0.0,6341203.26,25.56,98422.26,6242781.0
2020-06-01 09:46:09.000,6342500.0,6342500.0,0.0,6340587.0,26.26,101518.0,6239069.0
2020-06-01 09:46:12.000,6341500.0,6341500.0,0.0,6339574.6,17.4,98107.6,6241467.0
2020-06-01 09:46:15.000,6341400.0,6341400.0,0.0,6339475.12,6.48,99552.12,6239923.0
2020-06-01 09:46:18.000,6341800.0,6341800.0,0.0,6339852.64,6.48,100996.64,6238856.0
2020-06-01 09:46:21.000,6341800.0,6341800.0,0.0,6339853.75,17.89,102430.75,6237423.0
2020-06-01 09:46:24.000,6342200.0,6342200.0,0.0,6340219.75,10.0,98588.75,6241631.0
2020-06-01 09:46:27.000,6342500.0,6342500.0,0.0,6340504.27,11.48,98512.27,6241992.0
2020-06-01 09:46:33.000,6341800.0,6341800.0,0.0,6339798.29,26.98,110232.29,6229566.0
2020-06-01 09:46:36.000,6342100.0,6342100.0,0.0,6340083.9,21.39,116481.9,6223602.0
2020-06-01 09:46:39.000,6342400.0,6342400.0,0.0,6340363.9,10.0,110725.9,6229638.0
2020-06-01 09:46:42.000,6342900.0,6342900.0,0.0,6340849.66,23.24,106638.66,6234211.0
2020-06-01 09:46:45.000,6343400.0,6343400.0,0.0,6341336.23,6.43,108029.23,6233307.0
2020-06-01 09:46:51.000,6343800.0,6343800.0,0.0,6341741.97,21.26,109591.97,6232150.0
2020-06-01 09:46:54.000,6343900.0,6343900.0,0.0,6341896.97,5.0,107018.97,6234878.0
2020-06-01 09:46:57.000,6343300.0,6343300.0,0.0,6341286.54,6.43,108408.54,6232878.0
2020-06-01 09:47:00.000,6344100.0,6344100.0,0.0,6342082.54,10.0,105611.54,6236471.0
2020-06-01 09:47:03.000,6345500.0,6345500.0,0.0,6343432.11,11.43,102090.11,6241342.0
2020-06-01 09:47:06.000,6345200.0,6345200.0,0.0,6343127.86,16.25,107596.86,6235531.0
2020-06-01 09:47:12.000,6345000.0,6345000.0,0.0,6342916.86,5.0,105228.86,6237688.0
2020-06-01 09:47:15.000,6344800.0,6344800.0,0.0,6342714.86,5.0,103699.86,6239015.0
2020-06-01 09:47:18.000,6344800.0,6344800.0,0.0,6342695.86,15.0,98401.86,6244294.0
2020-06-01 09:47:21.000,6345700.0,6345700.0,0.0,6343510.86,10.0,90850.86,6252660.0
2020-06-01 09:47:24.000,6345700.0,6345700.0,0.0,6343460.84,9.02,94777.84,6248683.0
2020-06-01 09:47:27.000,6345300.0,6345300.0,0.0,6343052.42,11.42,94758.42,6248294.0
2020-06-01 09:47:30.000,6345100.0,6345100.0,0.0,6342809.01,27.41,82897.01,6259912.0
2020-06-01 09:47:33.000,6343800.0,6343800.0,0.0,6341543.01,10.0,80109.01,6261434.0
2020-06-01 09:47:36.000,6345500.0,6345500.0,0.0,6343274.68,14.33,84328.68,6258946.0
2020-06-01 09:47:42.000,6344300.0,6344300.0,0.0,6342018.32,18.36,83688.32,6258330.0
2020-06-01 09:47:45.000,6343300.0,6343300.0,0.0,6341055.32,5.0,81912.32,6259143.0
2020-06-01 09:47:51.000,6343100.0,6343100.0,0.0,6340832.32,10.0,78817.32,6262015.0
2020-06-01 09:47:54.000,6343500.0,6343500.0,0.0,6341229.32,10.0,75967.32,6265262.0
2020-06-01 09:47:57.000,6343200.0,6343200.0,0.0,6340927.32,5.0,74267.32,6266660.0
2020-06-01 09:48:03.000,6343200.0,6343200.0,0.0,6340919.49,20.83,76427.49,6264492.0
2020-06-01 09:48:06.000,6343600.0,6343600.0,0.0,6341311.39,13.1,78208.39,6263103.0
2020-06-01 09:48:12.000,6345000.0,6345000.0,0.0,6342470.02,8.37,81496.02,6260974.0
2020-06-01 09:48:15.000,6342400.0,6342400.0,0.0,6340039.02,5.0,78605.02,6261434.0
2020-06-01 09:48:24.000,6342400.0,6342400.0,0.0,6339879.74,14.28,70447.74,6269432.0
2020-06-01 09:48:27.000,6341900.0,6341900.0,0.0,6339394.45,16.29,75931.45,6263463.0
2020-06-01 09:48:30.000,6339600.0,6339600.0,0.0,6337230.45,5.0,73040.45,6264190.0
2020-06-01 09:48:33.000,6339900.0,6339900.0,0.0,6337516.04,7.41,75390.04,6262126.0
2020-06-01 09:48:39.000,6339000.0,6339000.0,0.0,6336599.05,8.99,79287.05,6257312.0
2020-06-01 09:48:42.000,6338600.0,6338600.0,0.0,6336200.05,5.0,78060.05,6258140.0
2020-06-01 09:48:45.000,6339100.0,6339100.0,0.0,6336690.69,8.36,81337.69,6255353.0
2020-06-01 09:48:48.000,6338900.0,6338900.0,0.0,6336484.69,5.0,77417.69,6259067.0
2020-06-01 09:48:54.000,6339700.0,6339700.0,0.0,6337274.31,14.38,81692.31,6255582.0
2020-06-01 09:48:57.000,6340800.0,6340800.0,0.0,6338267.31,10.0,73565.31,6264702.0
2020-06-01 09:49:00.000,6339500.0,6339500.0,0.0,6337046.45,10.86,70479.45,6266567.0
2020-06-01 09:49:03.000,6339300.0,6339300.0,0.0,6336798.83,7.62,73041.83,6263757.0
2020-06-01 09:49:06.000,6339800.0,6339800.0,0.0,6337239.75,20.08,73800.75,6263439.0
2020-06-01 09:49:12.000,6338500.0,6338500.0,0.0,6335933.75,5.0,72349.75,6263584.0
2020-06-01 09:49:15.000,6338700.0,6338700.0,0.0,6336124.75,5.0,71501.75,6264623.0
2020-06-01 09:49:18.000,6338500.0,6338500.0,0.0,6336002.75,5.0,69796.75,6266206.0
2020-06-01 09:49:21.000,6338500.0,6338500.0,0.0,6335992.2,6.55,71312.2,6264680.0
2020-06-01 09:49:24.000,6338800.0,6338800.0,0.0,6336291.16,13.04,74280.16,6262011.0
2020-06-01 09:49:30.000,6338800.0,6338800.0,0.0,6336285.81,8.35,77550.81,6258735.0
2020-06-01 09:49:33.000,6338800.0,6338800.0,0.0,6336276.81,5.0,76803.81,6259473.0
2020-06-01 09:49:36.000,6338800.0,6338800.0,0.0,6336263.81,10.0,73480.81,6262783.0
2020-06-01 09:49:39.000,6339100.0,6339100.0,0.0,6336487.92,15.89,64276.92,6272211.0
2020-06-01 09:49:42.000,6339400.0,6339400.0,0.0,6336751.81,13.11,67312.81,6269439.0
2020-06-01 09:49:45.000,6339100.0,6339100.0,0.0,6336445.56,18.25,70483.56,6265962.0
2020-06-01 09:49:48.000,6338900.0,6338900.0,0.0,6336240.83,6.73,72175.83,6264065.0
2020-06-01 09:49:51.000,6338600.0,6338600.0,0.0,6335937.83,5.0,67961.83,6267976.0
2020-06-01 09:49:54.000,6338700.0,6338700.0,0.0,6336025.94,10.89,67377.94,6268648.0
2020-06-01 09:49:57.000,6338000.0,6338000.0,0.0,6335252.32,37.62,75504.32,6259748.0
2020-06-01 09:50:00.000,6337800.0,6337800.0,0.0,6335018.27,17.05,71333.27,6263685.0
2020-06-01 09:50:03.000,6337400.0,6337400.0,0.0,6334624.38,10.89,67985.38,6266639.0
2020-06-01 09:50:06.000,6337700.0,6337700.0,0.0,6334912.43,10.95,66558.43,6268354.0
2020-06-01 09:50:09.000,6337700.0,6337700.0,0.0,6334903.49,11.94,68450.49,6266453.0
2020-06-01 09:50:12.000,6339000.0,6339000.0,0.0,6336141.38,34.11,62984.38,6273157.0
2020-06-01 09:50:15.000,6339100.0,6339100.0,0.0,6336249.49,5.89,63850.49,6272399.0
2020-06-01 09:50:18.000,6339800.0,6339800.0,0.0,6336917.6,15.89,59455.6,6277462.0
2020-06-01 09:50:21.000,6340200.0,6340200.0,0.0,6337305.71,15.89,57260.71,6280045.0
2020-06-01 09:50:24.000,6339600.0,6339600.0,0.0,6336696.71,10.0,52266.71,6284430.0
2020-06-01 09:50:27.000,6340500.0,6340500.0,0.0,6337603.29,11.42,50364.29,6287239.0
2020-06-01 09:50:30.000,6341300.0,6341300.0,0.0,6338390.29,10.0,43163.29,6295227.0
2020-06-01 09:50:33.000,6342600.0,6342600.0,0.0,6339677.34,5.95,44084.34,6295593.0
2020-06-01 09:50:36.000,6343500.0,6343500.0,0.0,6340556.34,5.0,40169.34,6300387.0
2020-06-01 09:50:45.000,6343400.0,6343400.0,0.0,6340480.34,5.0,37595.34,6302885.0
2020-06-01 09:50:51.000,6343900.0,6343900.0,0.0,6340987.62,29.72,45647.62,6295340.0
2020-06-01 09:50:54.000,6343400.0,6343400.0,0.0,6340456.62,5.0,39471.62,6300985.0
2020-06-01 09:50:57.000,6342100.0,6342100.0,0.0,6339135.33,14.29,37496.33,6301639.0
2020-06-01 09:51:03.000,6343700.0,6343700.0,0.0,6340741.93,7.4,39837.93,6300904.0
2020-06-01 09:51:06.000,6343500.0,6343500.0,0.0,6340524.93,5.0,33657.93,6306867.0
2020-06-01 09:51:09.000,6343800.0,6343800.0,0.0,6340810.45,12.48,36092.45,6304718.0
2020-06-01 09:51:12.000,6344100.0,6344100.0,0.0,6341082.46,8.99,39992.46,6301090.0
2020-06-01 09:51:15.000,6344700.0,6344700.0,0.0,6341659.73,15.73,45595.73,6296064.0
2020-06-01 09:51:18.000,6344500.0,6344500.0,0.0,6341436.45,28.28,48398.45,6293038.0
2020-06-01 09:51:21.000,6346200.0,6346200.0,0.0,6343184.43,18.02,55370.43,6287814.0
2020-06-01 09:51:24.000,6343500.0,6343500.0,0.0,6340485.43,5.0,53843.43,6286642.0
2020-06-01 09:51:27.000,6343500.0,6343500.0,0.0,6340494.03,12.4,52271.03,6288223.0
2020-06-01 09:51:30.000,6344200.0,6344200.0,0.0,6341199.6,6.43,53664.6,6287535.0
2020-06-01 09:51:33.000,6346100.0,6346100.0,0.0,6343097.87,23.73,56426.87,6286671.0
2020-06-01 09:51:36.000,6343300.0,6343300.0,0.0,6340291.58,11.29,62586.58,6277705.0
2020-06-01 09:51:39.000,6341900.0,6341900.0,0.0,6338921.58,15.0,56988.58,6281933.0
2020-06-01 09:51:42.000,6340800.0,6340800.0,0.0,6337818.58,10.0,55204.58,6282614.0
2020-06-01 09:51:45.000,6339600.0,6339600.0,0.0,6336625.58,15.0,51889.58,6284736.0
2020-06-01 09:51:48.000,6339900.0,6339900.0,0.0,6336883.15,16.43,48457.15,6288426.0
2020-06-01 09:51:51.000,6339800.0,6339800.0,0.0,6336827.72,6.43,49849.72,6286978.0
2020-06-01 09:51:54.000,6340300.0,6340300.0,0.0,6337308.56,18.16,50588.56,6286720.0
2020-06-01 09:51:57.000,6338600.0,6338600.0,0.0,6335621.85,17.71,58129.85,6277492.0
2020-06-01 09:52:00.000,6339900.0,6339900.0,0.0,6336854.58,24.27,67190.58,6269664.0
2020-06-01 09:52:03.000,6339100.0,6339100.0,0.0,6336068.68,19.9,71966.68,6264102.0
