,000008,600167,600195,600216
2020-06-02 10:26:48.000,3.01,15.14,14.79,16.35
2020-06-02 10:26:51.000,3.01,15.14,14.79,16.35
2020-06-02 10:26:54.000,3.01,15.14,14.79,16.35
2020-06-02 10:26:57.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:00.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:03.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:06.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:09.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:12.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:15.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:18.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:21.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:24.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:27.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:30.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:33.000,3.01,15.14,14.79,16.35
2020-06-02 10:27:36.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:39.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:42.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:45.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:48.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:51.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:54.000,3.01,15.14,14.8,16.35
2020-06-02 10:27:57.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:00.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:03.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:06.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:09.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:12.000,3.01,15.14,14.8,16.35
2020-06-02 10:28:15.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:18.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:21.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:24.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:27.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:30.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:33.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:36.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:39.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:42.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:45.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:48.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:51.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:54.000,3.01,15.14,14.79,16.35
2020-06-02 10:28:57.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:00.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:03.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:06.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:09.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:12.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:15.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:18.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:21.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:24.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:27.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:30.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:33.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:36.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:39.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:42.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:45.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:48.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:51.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:54.000,3.01,15.14,14.79,16.35
2020-06-02 10:29:57.000,3.01,15.14,14.79,16.35
2020-06-02 10:30:00.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:03.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:06.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:09.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:12.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:15.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:18.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:21.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:24.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:27.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:30.000,3.01,15.14,14.77,16.35
2020-06-02 10:30:33.000,3.01,15.14,14.78,16.35
2020-06-02 10:30:36.000,3.01,15.14,14.76,16.35
2020-06-02 10:30:39.000,3.01,15.14,14.75,16.35
2020-06-02 10:30:42.000,3.01,15.14,14.75,16.35
2020-06-02 10:30:45.000,3.01,15.14,14.76,16.35
2020-06-02 10:30:48.000,3.01,15.14,14.76,16.35
2020-06-02 10:30:51.000,3.01,15.14,14.75,16.35
2020-06-02 10:30:54.000,3.01,15.14,14.75,16.35
2020-06-02 10:30:57.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:00.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:03.000,3.01,15.14,14.73,16.35
2020-06-02 10:31:06.000,3.01,15.14,14.73,16.35
2020-06-02 10:31:09.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:12.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:15.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:18.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:21.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:24.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:27.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:30.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:33.000,3.01,15.14,14.74,16.35
2020-06-02 10:31:36.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:39.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:42.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:45.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:48.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:51.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:54.000,3.01,15.12,14.74,16.35
2020-06-02 10:31:57.000,3.01,15.12,14.74,16.35
2020-06-02 10:32:00.000,3.01,15.12,14.74,16.35
2020-06-02 10:32:03.000,3.01,15.12,14.74,16.35
2020-06-02 10:32:06.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:09.000,3.01,15.12,14.79,16.35
2020-06-02 10:32:12.000,3.01,15.12,14.79,16.35
2020-06-02 10:32:15.000,3.01,15.12,14.79,16.35
2020-06-02 10:32:18.000,3.01,15.12,14.79,16.35
2020-06-02 10:32:21.000,3.01,15.12,14.79,16.35
2020-06-02 10:32:24.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:27.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:30.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:33.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:36.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:39.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:42.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:45.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:48.000,3.01,15.12,14.8,16.35
2020-06-02 10:32:51.000,3.01,15.12,14.78,16.35
2020-06-02 10:32:54.000,3.01,15.12,14.78,16.35
2020-06-02 10:32:57.000,3.01,15.12,14.78,16.35
2020-06-02 10:33:00.000,3.01,15.12,14.78,16.35
2020-06-02 10:33:03.000,3.01,15.12,14.78,16.35
2020-06-02 10:33:06.000,3.01,15.12,14.78,16.35
2020-06-02 10:33:09.000,3.01,15.12,14.78,16.35
2020-06-02 10:33:12.000,3.01,15.12,14.77,16.35
2020-06-02 10:33:15.000,3.01,15.12,14.75,16.35
2020-06-02 10:33:18.000,3.01,15.12,14.77,16.35
2020-06-02 10:33:21.000,3.01,15.12,14.77,16.35
2020-06-02 10:33:24.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:27.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:30.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:33.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:36.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:39.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:42.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:45.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:48.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:51.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:54.000,3.01,15.15,14.77,16.35
2020-06-02 10:33:57.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:00.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:03.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:06.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:09.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:12.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:15.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:18.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:21.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:24.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:27.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:30.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:33.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:36.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:39.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:42.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:45.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:48.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:51.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:54.000,3.01,15.15,14.77,16.35
2020-06-02 10:34:57.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:00.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:03.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:06.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:09.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:12.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:15.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:18.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:21.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:24.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:27.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:30.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:33.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:36.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:39.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:42.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:45.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:48.000,3.01,15.15,14.77,16.35
2020-06-02 10:35:51.000,3.01,15.15,14.74,16.35
2020-06-02 10:35:54.000,3.01,15.15,14.74,16.35
2020-06-02 10:35:57.000,3.01,15.15,14.74,16.35
2020-06-02 10:36:00.000,3.01,15.15,14.74,16.35
2020-06-02 10:36:03.000,3.01,15.15,14.73,16.35
2020-06-02 10:36:06.000,3.01,15.15,14.73,16.35
2020-06-02 10:36:09.000,3.01,15.15,14.74,16.35
2020-06-02 10:36:12.000,3.01,15.15,14.73,16.35
2020-06-02 10:36:15.000,3.01,15.15,14.74,16.35
2020-06-02 10:36:18.000,3.01,15.15,14.74,16.35
2020-06-02 10:36:21.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:24.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:27.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:30.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:33.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:36.000,3.01,15.15,14.76,16.35
2020-06-02 10:36:39.000,3.01,15.15,14.75,16.35
2020-06-02 10:36:42.000,3.01,15.15,14.75,16.35
2020-06-02 10:36:45.000,3.01,15.11,14.75,16.35
2020-06-02 10:36:48.000,3.01,15.11,14.75,16.35
2020-06-02 10:36:51.000,3.01,15.11,14.75,16.35
2020-06-02 10:36:54.000,3.01,15.11,14.75,16.35
2020-06-02 10:36:57.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:00.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:03.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:06.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:09.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:12.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:15.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:18.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:21.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:24.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:27.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:30.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:33.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:36.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:39.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:42.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:45.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:48.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:51.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:54.000,3.01,15.11,14.75,16.35
2020-06-02 10:37:57.000,3.01,15.11,14.75,16.35
2020-06-02 10:38:00.000,3.01,15.11,14.75,16.35
2020-06-02 10:38:03.000,3.01,15.11,14.75,16.38
2020-06-02 10:38:06.000,3.01,15.11,14.75,16.38
2020-06-02 10:38:09.000,3.01,15.11,14.75,16.38
2020-06-02 10:38:12.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:15.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:18.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:21.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:24.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:27.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:30.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:33.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:36.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:39.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:42.000,3.01,15.11,14.74,16.39
2020-06-02 10:38:45.000,3.01,15.11,14.74,16.39
2020-06-02 10:38:48.000,3.01,15.11,14.74,16.39
2020-06-02 10:38:51.000,3.01,15.11,14.75,16.39
2020-06-02 10:38:54.000,3.01,15.11,14.74,16.39
2020-06-02 10:38:57.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:00.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:03.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:06.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:09.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:12.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:15.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:18.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:21.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:24.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:27.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:30.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:33.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:36.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:39.000,3.01,15.11,14.74,16.39
2020-06-02 10:39:42.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:45.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:48.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:51.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:54.000,3.01,15.11,14.75,16.39
2020-06-02 10:39:57.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:00.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:03.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:06.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:09.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:12.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:15.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:18.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:21.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:24.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:27.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:30.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:33.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:36.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:39.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:42.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:45.000,3.01,15.11,14.75,16.39
2020-06-02 10:40:48.000,3.01,15.11,14.76,16.39
2020-06-02 10:40:51.000,3.0,15.11,14.76,16.39
2020-06-02 10:40:54.000,3.0,15.11,14.76,16.39
2020-06-02 10:40:57.000,3.0,15.11,14.76,16.39
2020-06-02 10:41:00.000,3.0,15.11,14.76,16.39
2020-06-02 10:41:03.000,3.0,15.11,14.76,16.39
2020-06-02 10:41:06.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:09.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:12.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:15.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:18.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:21.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:24.000,3.01,15.09,14.76,16.39
2020-06-02 10:41:27.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:30.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:33.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:36.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:39.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:42.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:45.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:48.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:51.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:54.000,3.01,15.09,14.76,16.37
2020-06-02 10:41:57.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:00.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:03.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:06.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:09.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:12.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:15.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:18.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:21.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:24.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:27.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:30.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:33.000,3.01,15.09,14.76,16.37
2020-06-02 10:42:36.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:39.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:42.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:45.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:48.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:51.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:54.000,3.01,15.12,14.76,16.37
2020-06-02 10:42:57.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:00.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:03.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:06.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:09.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:12.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:15.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:18.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:21.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:24.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:27.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:30.000,3.01,15.12,14.76,16.37
2020-06-02 10:43:33.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:36.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:39.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:42.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:45.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:48.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:51.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:54.000,3.01,15.14,14.76,16.37
2020-06-02 10:43:57.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:00.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:03.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:06.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:09.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:12.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:15.000,3.01,15.14,14.76,16.37
2020-06-02 10:44:18.000,3.01,15.14,14.77,16.37
2020-06-02 10:44:21.000,3.01,15.14,14.77,16.37
2020-06-02 10:44:24.000,3.01,15.14,14.77,16.37
2020-06-02 10:44:27.000,3.01,15.14,14.77,16.37
2020-06-02 10:44:30.000,3.01,15.14,14.77,16.37
2020-06-02 10:44:33.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:36.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:39.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:42.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:45.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:48.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:51.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:54.000,3.01,15.14,14.78,16.37
2020-06-02 10:44:57.000,3.01,15.14,14.78,16.37
2020-06-02 10:45:00.000,3.01,15.14,14.78,16.37
2020-06-02 10:45:03.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:06.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:09.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:12.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:15.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:18.000,3.01,15.14,14.78,16.39
2020-06-02 10:45:21.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:24.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:27.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:30.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:33.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:36.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:39.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:42.000,3.01,15.14,14.8,16.39
2020-06-02 10:45:45.000,3.01,15.15,14.8,16.39
2020-06-02 10:45:48.000,3.01,15.15,14.8,16.39
2020-06-02 10:45:51.000,3.01,15.15,14.8,16.39
2020-06-02 10:45:54.000,3.01,15.15,14.8,16.39
2020-06-02 10:45:57.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:00.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:03.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:06.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:09.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:12.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:15.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:18.000,3.01,15.15,14.81,16.39
2020-06-02 10:46:21.000,3.01,15.15,14.82,16.39
2020-06-02 10:46:24.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:27.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:30.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:33.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:36.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:39.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:42.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:45.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:48.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:51.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:54.000,3.01,15.15,14.8,16.39
2020-06-02 10:46:57.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:00.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:03.000,3.0,15.15,14.8,16.39
2020-06-02 10:47:06.000,3.0,15.15,14.8,16.39
2020-06-02 10:47:09.000,3.0,15.15,14.8,16.39
2020-06-02 10:47:12.000,3.0,15.15,14.8,16.39
2020-06-02 10:47:15.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:18.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:21.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:24.000,3.01,15.15,14.8,16.39
2020-06-02 10:47:27.000,3.01,15.13,14.8,16.39
2020-06-02 10:47:30.000,3.01,15.13,14.8,16.39
2020-06-02 10:47:33.000,3.01,15.13,14.8,16.39
2020-06-02 10:47:36.000,3.01,15.13,14.8,16.39
2020-06-02 10:47:39.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:42.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:45.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:48.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:51.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:54.000,3.01,15.13,14.81,16.39
2020-06-02 10:47:57.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:00.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:03.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:06.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:09.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:12.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:15.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:18.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:21.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:24.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:27.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:30.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:33.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:36.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:39.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:42.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:45.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:48.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:51.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:54.000,3.01,15.13,14.81,16.39
2020-06-02 10:48:57.000,3.01,15.13,14.81,16.39
2020-06-02 10:49:00.000,3.01,15.13,14.81,16.39
2020-06-02 10:49:03.000,3.01,15.11,14.81,16.39
2020-06-02 10:49:06.000,3.01,15.11,14.81,16.39
2020-06-02 10:49:09.000,3.01,15.11,14.81,16.39
2020-06-02 10:49:12.000,3.01,15.11,14.81,16.39
2020-06-02 10:49:15.000,3.01,15.11,14.81,16.39
2020-06-02 10:49:18.000,3.01,15.11,14.81,16.39
