,000012,002019,002127,002387,002920,300113,300253,300459,300496,600338,600649,600859,600884,603650
2020-06-02 09:36:03.000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,10000,10000
2020-06-02 09:36:09.000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10100,10000,9900,10000,10000
2020-06-02 09:36:12.000,10000,10000,10000,10100,10000,10000,10000,10000,9900,10100,10000,9900,10000,10000
2020-06-02 09:36:15.000,10000,10000,10100,10200,10000,10000,10100,10000,9900,10100,10000,9900,10000,10000
2020-06-02 09:36:18.000,10000,9900,10100,10200,10000,10000,10100,10000,9900,10100,10000,9900,10000,10000
2020-06-02 09:36:21.000,10000,9900,10100,10300,10000,10000,10200,10000,9800,10100,10000,9900,10000,10000
2020-06-02 09:36:24.000,10000,9900,10100,10400,10000,10000,10200,10000,9800,9900,10000,9900,10000,10000
2020-06-02 09:36:27.000,10000,9900,10100,10400,10000,10000,10300,10000,9800,9900,10000,9900,10000,10000
2020-06-02 09:36:30.000,10000,9900,10100,10400,10000,10000,10400,10100,9800,9900,10000,9900,10000,10000
2020-06-02 09:36:42.000,10000,9900,10100,10400,10000,10000,10400,10100,9800,9900,10000,9800,10000,10000
2020-06-02 09:36:45.000,10000,9900,10100,10400,10000,10000,10400,10100,9800,10100,10000,9900,10000,10000
2020-06-02 09:37:06.000,10000,9900,10100,10400,10000,10000,10300,10100,9800,10100,10000,9900,10000,10000
2020-06-02 09:37:09.000,10000,9900,10100,10400,10000,10000,10300,10100,9800,10100,10000,9800,10000,10000
2020-06-02 09:37:15.000,10000,9900,10100,10400,10000,10000,10300,10100,9800,10100,10000,9800,10000,9900
2020-06-02 09:37:18.000,10000,9900,10100,10500,10000,10000,10300,10100,9800,10100,10000,9800,10000,9900
2020-06-02 09:37:21.000,10000,9900,10100,10500,10000,10100,10300,10100,9800,10100,10000,9800,10000,9900
2020-06-02 09:37:24.000,10000,10000,10100,10500,10000,10100,10300,10100,9800,10100,10000,9800,10000,10000
2020-06-02 09:38:00.000,10000,10000,10100,10500,10000,10100,10300,10100,9800,10000,10000,9800,10000,10000
2020-06-02 09:38:18.000,10000,10000,10100,10500,10000,10000,10300,10100,9800,10000,10000,9800,10000,10000
2020-06-02 09:38:24.000,10000,9900,10100,10500,10000,10000,10300,10100,9800,10000,10000,9800,10000,10000
2020-06-02 09:38:27.000,10000,9900,10100,10500,10000,10000,10400,10100,9800,10000,10000,9700,10000,10000
2020-06-02 09:38:30.000,10000,9900,10100,10500,10000,9900,10400,10100,9800,10000,10000,9700,10000,10000
2020-06-02 09:38:33.000,10000,9900,10200,10500,10000,9900,10500,10100,9800,10000,10000,9600,10000,10000
2020-06-02 09:38:39.000,10000,9900,10300,10500,10000,9800,10500,10100,9800,10000,10000,9600,10000,10000
2020-06-02 09:38:42.000,10000,9800,10400,10500,10000,9800,10500,10100,9800,10000,10000,9700,10000,10000
2020-06-02 09:38:51.000,10000,9700,10400,10500,10000,9700,10500,10100,9800,10000,10000,9700,10000,10000
2020-06-02 09:38:54.000,10000,9700,10400,10500,10000,9700,10600,10100,9800,10000,10000,9700,10000,10000
2020-06-02 09:38:57.000,10000,9700,10400,10500,10000,9600,10600,10100,9800,10000,10000,9600,10000,10000
2020-06-02 09:39:00.000,10000,9700,10400,10500,10000,9600,10700,10100,9800,10000,10000,9600,10000,10000
2020-06-02 09:39:03.000,10000,9700,10400,10500,10000,9600,10700,10100,9800,10000,10000,9600,10000,9900
2020-06-02 09:39:06.000,10000,9700,10400,10500,10000,9600,10700,10100,9900,10000,10000,9600,10000,9800
2020-06-02 09:39:09.000,10000,9700,10400,10500,10000,9600,10700,10100,9900,10000,10000,9700,10000,9800
2020-06-02 09:39:12.000,10000,9700,10400,10500,10000,9600,10700,10100,9900,10000,10000,9700,10000,9700
2020-06-02 09:39:18.000,10000,9700,10400,10500,10000,9600,10800,10100,9900,10000,10000,9700,10000,9700
2020-06-02 09:39:24.000,10000,9700,10400,10500,10000,9600,10800,10100,9900,10000,10000,9700,10000,9600
2020-06-02 09:39:27.000,10000,9700,10500,10400,10000,9600,10800,10100,9900,10000,10000,9700,10000,9500
2020-06-02 09:39:33.000,10000,9700,10500,10400,10000,9600,10800,10100,9900,10000,10000,9700,10000,9400
2020-06-02 09:39:45.000,10000,9900,10500,10400,10000,9600,10800,10100,9900,10000,10000,9700,10000,9400
2020-06-02 09:39:57.000,10000,9900,10500,10400,10000,9600,10800,10200,9900,10000,10000,9700,10000,9400
2020-06-02 09:40:00.000,10000,9900,10500,10400,10000,9600,10700,10200,9900,10000,10000,9600,10000,9400
2020-06-02 09:40:06.000,10000,10000,10500,10400,10000,9600,10700,10200,9900,10000,10000,9600,10000,9400
2020-06-02 09:40:09.000,10000,10100,10400,10400,10000,9600,10700,10200,9900,10000,10000,9600,10000,9500
2020-06-02 09:40:15.000,10000,10100,10400,10400,10000,9600,10700,10200,9900,10000,10000,9600,10000,9600
2020-06-02 09:40:24.000,10000,10100,10400,10300,10000,9600,10700,10200,9900,10000,10000,9600,10000,9600
2020-06-02 09:40:30.000,10000,10100,10400,10300,10000,9600,10700,10200,9800,10000,10000,9600,10000,9600
2020-06-02 09:40:33.000,10000,10100,10300,10300,10000,9600,10700,10200,9800,10000,10000,9600,10000,9600
