,初始持仓股票资产,初始持仓资产,初始现金,总资产,手续费,现金,股票资产
2020-06-02 11:12:00.000,2857900.0,2857900.0,0.0,2855137.71,7.61,4292.71,2850845.0
2020-06-02 11:12:03.000,2856900.0,2856900.0,0.0,2854125.71,10.0,-1458.29,2855584.0
2020-06-02 11:12:06.000,2857400.0,2857400.0,0.0,2854630.35,7.36,841.35,2853789.0
2020-06-02 11:12:09.000,2857300.0,2857300.0,0.0,2854521.35,7.0,2794.35,2851727.0
2020-06-02 11:12:18.000,2857500.0,2857500.0,0.0,2854714.35,5.0,896.35,2853818.0
2020-06-02 11:13:00.000,2858200.0,2858200.0,0.0,2855400.74,7.61,3452.74,2851948.0
2020-06-02 11:13:03.000,2858200.0,2858200.0,0.0,2855397.74,5.0,1441.74,2853956.0
2020-06-02 11:13:57.000,2857500.0,2857500.0,0.0,2854688.74,5.0,292.74,2854396.0
2020-06-02 11:15:18.000,2851200.0,2851200.0,0.0,2848437.82,6.92,2164.82,2846273.0
2020-06-02 11:15:21.000,2851900.0,2851900.0,0.0,2849131.9,6.92,4036.9,2845095.0
2020-06-02 11:15:24.000,2852100.0,2852100.0,0.0,2849326.98,6.92,5907.98,2843419.0
2020-06-02 11:15:27.000,2852800.0,2852800.0,0.0,2850004.06,11.92,2493.06,2847511.0
2020-06-02 11:15:39.000,2851300.0,2851300.0,0.0,2848522.06,5.0,535.06,2847987.0
2020-06-02 11:15:48.000,2852100.0,2852100.0,0.0,2849294.06,7.0,2488.06,2846806.0
2020-06-02 11:15:54.000,2851000.0,2851000.0,0.0,2848203.06,5.0,530.06,2847673.0
2020-06-02 11:16:06.000,2850900.0,2850900.0,0.0,2848117.06,7.0,2483.06,2845634.0
2020-06-02 11:16:12.000,2850400.0,2850400.0,0.0,2847619.06,5.0,472.06,2847147.0
2020-06-02 11:16:57.000,2850000.0,2850000.0,0.0,2847209.68,10.38,5730.68,2841479.0
2020-06-02 11:17:00.000,2850000.0,2850000.0,0.0,2847201.68,5.0,3204.68,2843997.0
2020-06-02 11:17:03.000,2849900.0,2849900.0,0.0,2847093.68,5.0,678.68,2846415.0
2020-06-02 11:17:39.000,2848100.0,2848100.0,0.0,2845320.52,6.16,1815.52,2843505.0
2020-06-02 11:17:42.000,2848200.0,2848200.0,0.0,2845405.47,12.05,2481.47,2842924.0
2020-06-02 11:17:48.000,2848200.0,2848200.0,0.0,2845388.47,5.0,594.47,2844794.0
2020-06-02 11:18:09.000,2848400.0,2848400.0,0.0,2845605.88,7.59,3125.88,2842480.0
2020-06-02 11:18:15.000,2847800.0,2847800.0,0.0,2845004.88,10.0,-92.12,2845097.0
2020-06-02 11:20:00.000,2846900.0,2846900.0,0.0,2844070.84,7.04,1903.84,2842167.0
2020-06-02 11:20:06.000,2846700.0,2846700.0,0.0,2843865.48,7.36,4207.48,2839658.0
2020-06-02 11:20:12.000,2846200.0,2846200.0,0.0,2843362.48,5.0,1667.48,2841695.0
2020-06-02 11:20:21.000,2845500.0,2845500.0,0.0,2842657.44,7.04,3659.44,2838998.0
2020-06-02 11:20:27.000,2844800.0,2844800.0,0.0,2841944.37,14.07,5759.37,2836185.0
2020-06-02 11:20:30.000,2844800.0,2844800.0,0.0,2841934.37,10.0,-3236.63,2845171.0
2020-06-02 11:22:06.000,2844100.0,2844100.0,0.0,2841233.46,6.91,-1370.54,2842604.0
2020-06-02 11:22:18.000,2842200.0,2842200.0,0.0,2839331.55,6.91,490.55,2838841.0
2020-06-02 11:22:21.000,2842400.0,2842400.0,0.0,2839531.64,6.91,2351.64,2837180.0
2020-06-02 11:22:24.000,2842600.0,2842600.0,0.0,2839712.73,11.91,2207.73,2837505.0
2020-06-02 11:22:27.000,2842900.0,2842900.0,0.0,2840011.82,6.91,4067.82,2835944.0
2020-06-02 11:22:36.000,2842600.0,2842600.0,0.0,2839713.92,6.9,5925.92,2833788.0
2020-06-02 11:22:42.000,2841600.0,2841600.0,0.0,2838702.86,17.06,408.86,2838294.0
2020-06-02 11:22:51.000,2841600.0,2841600.0,0.0,2838732.26,7.6,2948.26,2835784.0
2020-06-02 11:22:54.000,2841700.0,2841700.0,0.0,2838820.26,5.0,1084.26,2837736.0
2020-06-02 11:22:57.000,2840200.0,2840200.0,0.0,2837294.23,11.03,6978.23,2830316.0
2020-06-02 11:23:03.000,2838900.0,2838900.0,0.0,2835968.23,5.0,5108.23,2830860.0
2020-06-02 11:23:06.000,2841300.0,2841300.0,0.0,2838342.89,21.34,16203.89,2822139.0
2020-06-02 11:23:12.000,2841400.0,2841400.0,0.0,2838433.58,15.31,20856.58,2817577.0
2020-06-02 11:23:15.000,2838800.0,2838800.0,0.0,2835852.51,23.07,27407.51,2808445.0
2020-06-02 11:23:18.000,2839700.0,2839700.0,0.0,2836704.48,16.03,31969.48,2804735.0
2020-06-02 11:23:21.000,2840200.0,2840200.0,0.0,2837209.48,5.0,30633.48,2806576.0
2020-06-02 11:23:36.000,2839400.0,2839400.0,0.0,2836421.48,10.0,18343.48,2818078.0
2020-06-02 11:23:39.000,2839200.0,2839200.0,0.0,2836204.45,7.03,20328.45,2815876.0
2020-06-02 11:23:42.000,2839200.0,2839200.0,0.0,2836209.45,5.0,15115.45,2821094.0
2020-06-02 11:23:45.000,2840200.0,2840200.0,0.0,2837202.45,5.0,11390.45,2825812.0
2020-06-02 11:23:51.000,2840300.0,2840300.0,0.0,2837287.45,5.0,6180.45,2831107.0
2020-06-02 11:23:54.000,2840600.0,2840600.0,0.0,2837591.45,5.0,3871.45,2833720.0
2020-06-02 11:23:57.000,2839400.0,2839400.0,0.0,2836388.45,5.0,1913.45,2834475.0
2020-06-02 11:24:00.000,2839700.0,2839700.0,0.0,2836670.45,7.0,3866.45,2832804.0
2020-06-02 11:24:06.000,2839800.0,2839800.0,0.0,2836756.45,5.0,1866.45,2834890.0
2020-06-02 11:25:30.000,2842500.0,2842500.0,0.0,2839428.45,5.0,718.45,2838710.0
2020-06-02 11:26:12.000,2843600.0,2843600.0,0.0,2840511.19,13.26,3901.19,2836610.0
2020-06-02 11:26:15.000,2842700.0,2842700.0,0.0,2839590.93,18.26,5125.93,2834465.0
2020-06-02 11:26:18.000,2843300.0,2843300.0,0.0,2840186.03,13.9,8936.03,2831250.0
2020-06-02 11:26:21.000,2842600.0,2842600.0,0.0,2839470.67,11.36,4338.67,2835132.0
2020-06-02 11:26:36.000,2844600.0,2844600.0,0.0,2841470.95,18.72,7096.95,2834374.0
2020-06-02 11:26:42.000,2844300.0,2844300.0,0.0,2841174.95,5.0,6224.95,2834950.0
2020-06-02 11:26:45.000,2842700.0,2842700.0,0.0,2839517.95,5.0,5352.95,2834165.0
2020-06-02 11:26:48.000,2844000.0,2844000.0,0.0,2840833.28,21.67,11010.28,2829823.0
2020-06-02 11:26:51.000,2844000.0,2844000.0,0.0,2840828.28,5.0,10138.28,2830690.0
2020-06-02 11:26:54.000,2843700.0,2843700.0,0.0,2840523.28,5.0,9266.28,2831257.0
2020-06-02 11:26:57.000,2844000.0,2844000.0,0.0,2840806.97,15.31,13597.97,2827209.0
2020-06-02 11:27:00.000,2843700.0,2843700.0,0.0,2840482.97,10.0,9021.97,2831461.0
2020-06-02 11:27:06.000,2843400.0,2843400.0,0.0,2840170.97,5.0,3095.97,2837075.0
2020-06-02 11:27:09.000,2843700.0,2843700.0,0.0,2840457.34,15.63,13496.34,2826961.0
2020-06-02 11:27:12.000,2843400.0,2843400.0,0.0,2840148.34,5.0,11622.34,2828526.0
2020-06-02 11:27:15.000,2843300.0,2843300.0,0.0,2840033.34,10.0,3823.34,2836210.0
2020-06-02 11:27:18.000,2843200.0,2843200.0,0.0,2839937.34,5.0,1949.34,2837988.0
2020-06-02 11:27:30.000,2843400.0,2843400.0,0.0,2840132.34,5.0,73.34,2840059.0
2020-06-02 11:27:45.000,2844900.0,2844900.0,0.0,2841623.18,6.16,1210.18,2840413.0
2020-06-02 13:00:00.000,2849400.0,2849400.0,0.0,2846076.59,7.59,3746.59,2842330.0
2020-06-02 13:00:09.000,2852600.0,2852600.0,0.0,2849233.59,5.0,1721.59,2847512.0
2020-06-02 13:01:15.000,2852200.0,2852200.0,0.0,2848876.55,7.04,3718.55,2845158.0
2020-06-02 13:01:18.000,2852200.0,2852200.0,0.0,2848869.51,7.04,5715.51,2843154.0
2020-06-02 13:01:21.000,2852300.0,2852300.0,0.0,2848961.47,7.04,7712.47,2841249.0
2020-06-02 13:01:36.000,2853100.0,2853100.0,0.0,2849742.47,5.0,5397.47,2844345.0
2020-06-02 13:01:39.000,2853600.0,2853600.0,0.0,2850228.47,10.0,1056.47,2849172.0
2020-06-02 13:04:06.000,2854400.0,2854400.0,0.0,2850990.43,11.04,6966.43,2844024.0
2020-06-02 13:04:12.000,2854600.0,2854600.0,0.0,2851196.43,5.0,1688.43,2849508.0
2020-06-02 13:04:33.000,2853200.0,2853200.0,0.0,2849790.37,7.06,3700.37,2846090.0
2020-06-02 13:04:42.000,2853000.0,2853000.0,0.0,2849590.37,10.0,867.37,2848723.0
2020-06-02 13:04:45.000,2853300.0,2853300.0,0.0,2849890.37,7.0,2820.37,2847070.0
2020-06-02 13:05:03.000,2852500.0,2852500.0,0.0,2849079.37,5.0,812.37,2848267.0
2020-06-02 13:05:24.000,2852600.0,2852600.0,0.0,2849178.02,7.35,3109.02,2846069.0
2020-06-02 13:05:33.000,2853700.0,2853700.0,0.0,2850264.02,5.0,1960.02,2848304.0
2020-06-02 13:05:39.000,2854600.0,2854600.0,0.0,2851153.02,5.0,811.02,2850342.0
2020-06-02 13:08:06.000,2853300.0,2853300.0,0.0,2849849.96,7.06,2826.96,2847023.0
2020-06-02 13:08:09.000,2853600.0,2853600.0,0.0,2850138.96,5.0,813.96,2849325.0
2020-06-02 13:08:57.000,2854500.0,2854500.0,0.0,2851021.07,5.89,1676.07,2849345.0
2020-06-02 13:10:09.000,2856200.0,2856200.0,0.0,2852710.07,5.0,341.07,2852369.0
2020-06-02 13:10:24.000,2859000.0,2859000.0,0.0,2855497.18,5.89,1202.18,2854295.0
2020-06-02 13:11:45.000,2862600.0,2862600.0,0.0,2859088.82,7.36,3505.82,2855583.0
2020-06-02 13:11:48.000,2861300.0,2861300.0,0.0,2857771.82,10.0,-540.18,2858312.0
2020-06-02 13:12:33.000,2864000.0,2864000.0,0.0,2860482.76,7.06,1477.76,2859005.0
2020-06-02 13:13:06.000,2863300.0,2863300.0,0.0,2859770.08,7.68,4099.08,2855671.0
2020-06-02 13:13:15.000,2862900.0,2862900.0,0.0,2859362.08,5.0,2081.08,2857281.0
2020-06-02 13:13:21.000,2863900.0,2863900.0,0.0,2860355.08,5.0,1556.08,2858799.0
2020-06-02 13:14:27.000,2863000.0,2863000.0,0.0,2859444.08,5.0,403.08,2859041.0
2020-06-02 13:15:27.000,2867200.0,2867200.0,0.0,2863627.71,6.37,1734.71,2861893.0
2020-06-02 13:15:33.000,2867500.0,2867500.0,0.0,2863922.71,5.0,579.71,2863343.0
2020-06-02 13:16:18.000,2866300.0,2866300.0,0.0,2862730.54,6.17,1724.54,2861006.0
2020-06-02 13:16:21.000,2866000.0,2866000.0,0.0,2862427.19,7.35,4019.19,2858408.0
2020-06-02 13:16:36.000,2867000.0,2867000.0,0.0,2863416.19,5.0,2003.19,2861413.0
2020-06-02 13:16:39.000,2865900.0,2865900.0,0.0,2862312.19,5.0,45.19,2862267.0
2020-06-02 13:16:42.000,2866400.0,2866400.0,0.0,2862816.19,7.0,1998.19,2860818.0
2020-06-02 13:18:03.000,2866700.0,2866700.0,0.0,2863109.3,5.89,2865.3,2860244.0
2020-06-02 13:18:06.000,2866700.0,2866700.0,0.0,2863099.41,5.89,3731.41,2859368.0
2020-06-02 13:18:09.000,2866900.0,2866900.0,0.0,2863286.52,10.89,2278.52,2861008.0
2020-06-02 13:18:12.000,2866700.0,2866700.0,0.0,2863069.52,10.0,-1699.48,2864769.0
2020-06-02 13:18:21.000,2868500.0,2868500.0,0.0,2864872.52,7.0,253.52,2864619.0
2020-06-02 13:18:42.000,2868900.0,2868900.0,0.0,2865246.82,7.7,2894.82,2862352.0
2020-06-02 13:18:51.000,2869000.0,2869000.0,0.0,2865342.82,10.0,-1086.18,2866429.0
2020-06-02 13:18:57.000,2869400.0,2869400.0,0.0,2865738.82,7.0,866.82,2864872.0
2020-06-02 13:19:33.000,2872200.0,2872200.0,0.0,2868497.46,7.36,3173.46,2865324.0
2020-06-02 13:19:36.000,2872300.0,2872300.0,0.0,2868596.4,12.06,4030.4,2864566.0
2020-06-02 13:20:06.000,2873400.0,2873400.0,0.0,2869642.4,5.0,2072.4,2867570.0
2020-06-02 13:20:24.000,2875600.0,2875600.0,0.0,2871820.4,7.0,4025.4,2867795.0
2020-06-02 13:20:27.000,2875800.0,2875800.0,0.0,2872004.66,7.74,6711.66,2865293.0
2020-06-02 13:20:30.000,2874800.0,2874800.0,0.0,2871001.66,15.0,-6481.34,2877483.0
2020-06-02 13:20:42.000,2874100.0,2874100.0,0.0,2870296.92,7.74,-3797.08,2874094.0
2020-06-02 13:20:48.000,2873100.0,2873100.0,0.0,2869302.81,18.11,4133.81,2865169.0
2020-06-02 13:20:51.000,2872500.0,2872500.0,0.0,2868674.7,35.11,10836.7,2857838.0
2020-06-02 13:20:54.000,2871500.0,2871500.0,0.0,2867669.6,18.1,18756.6,2848913.0
2020-06-02 13:20:57.000,2870300.0,2870300.0,0.0,2866481.87,7.73,21432.87,2845049.0
2020-06-02 13:21:00.000,2869100.0,2869100.0,0.0,2865312.87,5.0,16189.87,2849123.0
2020-06-02 13:21:03.000,2868400.0,2868400.0,0.0,2864573.98,10.89,15097.98,2849476.0
2020-06-02 13:21:09.000,2868300.0,2868300.0,0.0,2864488.98,7.0,17050.98,2847438.0
2020-06-02 13:21:12.000,2868100.0,2868100.0,0.0,2864334.98,5.0,11103.98,2853231.0
2020-06-02 13:21:21.000,2865600.0,2865600.0,0.0,2861916.93,17.05,5918.93,2855998.0
2020-06-02 13:21:24.000,2866700.0,2866700.0,0.0,2863008.93,7.0,7871.93,2855137.0
2020-06-02 13:21:36.000,2867800.0,2867800.0,0.0,2864041.21,7.72,10538.21,2853503.0
2020-06-02 13:21:39.000,2868100.0,2868100.0,0.0,2864317.48,12.73,11859.48,2852458.0
2020-06-02 13:21:42.000,2867000.0,2867000.0,0.0,2863314.48,5.0,10513.48,2852801.0
2020-06-02 13:21:45.000,2866300.0,2866300.0,0.0,2862629.48,5.0,9167.48,2853462.0
2020-06-02 13:22:00.000,2865900.0,2865900.0,0.0,2862245.48,5.0,7209.48,2855036.0
2020-06-02 13:22:03.000,2865900.0,2865900.0,0.0,2862284.48,5.0,5863.48,2856421.0
2020-06-02 13:22:06.000,2866400.0,2866400.0,0.0,2862799.48,5.0,4517.48,2858282.0
2020-06-02 13:22:09.000,2866300.0,2866300.0,0.0,2862688.48,5.0,3171.48,2859517.0
2020-06-02 13:22:15.000,2867200.0,2867200.0,0.0,2863587.48,7.0,5124.48,2858463.0
2020-06-02 13:22:21.000,2868200.0,2868200.0,0.0,2864594.48,5.0,3166.48,2861428.0
2020-06-02 13:22:24.000,2868800.0,2868800.0,0.0,2865147.48,12.0,2805.48,2862342.0
2020-06-02 13:22:30.000,2870000.0,2870000.0,0.0,2866313.48,5.0,138.48,2866175.0
2020-06-02 13:22:42.000,2870100.0,2870100.0,0.0,2866476.1,6.38,1480.1,2864996.0
2020-06-02 13:22:45.000,2869800.0,2869800.0,0.0,2866154.1,5.0,932.1,2865222.0
2020-06-02 13:22:48.000,2870600.0,2870600.0,0.0,2866947.1,5.0,384.1,2866563.0
2020-06-02 13:22:57.000,2868600.0,2868600.0,0.0,2864960.74,7.36,2685.74,2862275.0
2020-06-02 13:23:21.000,2869200.0,2869200.0,0.0,2865614.74,5.0,29.74,2865585.0
2020-06-02 13:23:36.000,2869500.0,2869500.0,0.0,2865912.68,7.06,2043.68,2863869.0
2020-06-02 13:23:42.000,2870400.0,2870400.0,0.0,2866836.62,7.06,4057.62,2862779.0
2020-06-02 13:23:51.000,2868600.0,2868600.0,0.0,2865027.62,10.0,198.62,2864829.0
2020-06-02 13:23:57.000,2869700.0,2869700.0,0.0,2866134.68,6.94,2089.68,2864045.0
2020-06-02 13:24:00.000,2869300.0,2869300.0,0.0,2865735.68,7.0,4042.68,2861693.0
2020-06-02 13:24:15.000,2868900.0,2868900.0,0.0,2865452.68,5.0,2688.68,2862764.0
2020-06-02 13:24:27.000,2868200.0,2868200.0,0.0,2864753.3,6.38,4030.3,2860723.0
2020-06-02 13:24:30.000,2867500.0,2867500.0,0.0,2864052.92,11.38,3412.92,2860640.0
2020-06-02 13:24:33.000,2867900.0,2867900.0,0.0,2864446.54,13.38,6706.54,2857740.0
2020-06-02 13:24:39.000,2867700.0,2867700.0,0.0,2864209.1,18.44,10057.1,2854152.0
2020-06-02 13:24:42.000,2867100.0,2867100.0,0.0,2863597.04,12.06,12068.04,2851529.0
2020-06-02 13:24:45.000,2866400.0,2866400.0,0.0,2862884.49,12.55,14552.49,2848332.0
2020-06-02 13:24:48.000,2866000.0,2866000.0,0.0,2862457.11,11.38,13255.11,2849202.0
2020-06-02 13:24:54.000,2864500.0,2864500.0,0.0,2860980.11,5.0,10622.11,2850358.0
2020-06-02 13:25:06.000,2863200.0,2863200.0,0.0,2859705.11,5.0,7994.11,2851711.0
2020-06-02 13:25:09.000,2863600.0,2863600.0,0.0,2860100.11,5.0,5366.11,2854734.0
2020-06-02 13:25:18.000,2863100.0,2863100.0,0.0,2859623.11,5.0,2745.11,2856878.0
2020-06-02 13:25:39.000,2862600.0,2862600.0,0.0,2859134.11,10.0,-1472.89,2860607.0
2020-06-02 13:25:42.000,2862900.0,2862900.0,0.0,2859427.04,7.07,550.04,2858877.0
2020-06-02 13:26:00.000,2863400.0,2863400.0,0.0,2859924.97,11.07,6492.97,2853432.0
2020-06-02 13:26:06.000,2862600.0,2862600.0,0.0,2859108.97,10.0,1850.97,2857258.0
2020-06-02 13:26:18.000,2863200.0,2863200.0,0.0,2859696.03,6.94,3743.03,2855953.0
2020-06-02 13:26:21.000,2863400.0,2863400.0,0.0,2859884.03,5.0,1122.03,2858762.0
2020-06-02 13:27:06.000,2866500.0,2866500.0,0.0,2862957.97,7.06,3135.97,2859822.0
2020-06-02 13:27:12.000,2865700.0,2865700.0,0.0,2862153.97,5.0,495.97,2861658.0
2020-06-02 13:29:36.000,2865100.0,2865100.0,0.0,2861539.61,7.36,2797.61,2858742.0
2020-06-02 13:29:48.000,2866700.0,2866700.0,0.0,2863124.61,10.0,-1260.39,2864385.0
2020-06-02 13:30:42.000,2864600.0,2864600.0,0.0,2861021.54,11.07,4678.54,2856343.0
2020-06-02 13:30:45.000,2864200.0,2864200.0,0.0,2860606.47,16.07,8595.47,2852011.0
2020-06-02 13:30:54.000,2864200.0,2864200.0,0.0,2860604.47,5.0,6577.47,2854027.0
2020-06-02 13:31:00.000,2862700.0,2862700.0,0.0,2859105.47,5.0,4268.47,2854837.0
2020-06-02 13:31:06.000,2862700.0,2862700.0,0.0,2859100.47,5.0,1959.47,2857141.0
2020-06-02 13:31:30.000,2862100.0,2862100.0,0.0,2858508.41,7.06,3970.41,2854538.0
2020-06-02 13:31:36.000,2861100.0,2861100.0,0.0,2857504.41,5.0,2012.41,2855492.0
2020-06-02 13:31:39.000,2860300.0,2860300.0,0.0,2856704.41,5.0,54.41,2856650.0
2020-06-02 13:31:45.000,2860800.0,2860800.0,0.0,2857209.41,7.0,2007.41,2855202.0
2020-06-02 13:31:48.000,2861500.0,2861500.0,0.0,2857893.41,12.0,3084.41,2854809.0
2020-06-02 13:31:51.000,2861000.0,2861000.0,0.0,2857384.41,5.0,1062.41,2856322.0
2020-06-02 13:32:24.000,2862600.0,2862600.0,0.0,2858937.09,10.32,6269.09,2852668.0
2020-06-02 13:32:27.000,2861700.0,2861700.0,0.0,2858036.09,5.0,309.09,2857727.0
2020-06-02 13:33:06.000,2864100.0,2864100.0,0.0,2860406.68,14.41,4616.68,2855790.0
2020-06-02 13:33:21.000,2864500.0,2864500.0,0.0,2860800.32,7.36,6918.32,2853882.0
2020-06-02 13:33:24.000,2864500.0,2864500.0,0.0,2860791.32,5.0,1695.32,2859096.0
2020-06-02 13:33:51.000,2864100.0,2864100.0,0.0,2860394.32,5.0,539.32,2859855.0
2020-06-02 13:34:36.000,2863300.0,2863300.0,0.0,2859588.27,7.05,2546.27,2857042.0
2020-06-02 13:34:39.000,2862900.0,2862900.0,0.0,2859180.22,7.05,4552.22,2854628.0
2020-06-02 13:35:36.000,2864900.0,2864900.0,0.0,2861152.22,5.0,2646.22,2858506.0
2020-06-02 13:35:39.000,2864900.0,2864900.0,0.0,2861147.22,5.0,1769.22,2859378.0
2020-06-02 13:35:51.000,2865100.0,2865100.0,0.0,2861343.27,6.95,3667.27,2857676.0
2020-06-02 13:36:15.000,2865300.0,2865300.0,0.0,2861524.27,5.0,1709.27,2859815.0
2020-06-02 13:36:18.000,2866100.0,2866100.0,0.0,2862322.27,7.0,3662.27,2858660.0
2020-06-02 13:36:27.000,2866000.0,2866000.0,0.0,2862217.27,5.0,1641.27,2860576.0
2020-06-02 13:37:18.000,2866200.0,2866200.0,0.0,2862422.27,5.0,294.27,2862128.0
2020-06-02 13:37:21.000,2866600.0,2866600.0,0.0,2862810.38,5.89,1159.38,2861651.0
2020-06-02 13:37:45.000,2866100.0,2866100.0,0.0,2862306.01,6.37,2495.01,2859811.0
2020-06-02 13:37:51.000,2865800.0,2865800.0,0.0,2862003.01,5.0,587.01,2861416.0
2020-06-02 13:37:57.000,2865300.0,2865300.0,0.0,2861501.84,6.17,1731.84,2859770.0
2020-06-02 13:39:33.000,2868200.0,2868200.0,0.0,2864379.17,7.67,4340.17,2860039.0
2020-06-02 13:40:09.000,2866600.0,2866600.0,0.0,2862793.17,5.0,2324.17,2860469.0
2020-06-02 13:40:24.000,2864800.0,2864800.0,0.0,2860998.17,5.0,977.17,2860021.0
2020-06-02 13:41:18.000,2862400.0,2862400.0,0.0,2858607.28,5.89,1841.28,2856766.0
2020-06-02 13:41:24.000,2862600.0,2862600.0,0.0,2858800.91,6.37,3175.91,2855625.0
2020-06-02 13:42:00.000,2861400.0,2861400.0,0.0,2857586.91,10.0,-688.09,2858275.0
2020-06-02 13:42:09.000,2861500.0,2861500.0,0.0,2857683.91,7.0,1264.91,2856419.0
2020-06-02 13:42:18.000,2860700.0,2860700.0,0.0,2856889.61,10.3,6456.61,2850433.0
2020-06-02 13:42:24.000,2859600.0,2859600.0,0.0,2855789.31,10.3,11645.31,2844144.0
2020-06-02 13:42:33.000,2858800.0,2858800.0,0.0,2854998.31,5.0,5687.31,2849311.0
2020-06-02 13:42:48.000,2858600.0,2858600.0,0.0,2854802.36,6.95,7586.36,2847216.0
2020-06-02 13:43:06.000,2858100.0,2858100.0,0.0,2854295.36,5.0,1624.36,2852671.0
2020-06-02 13:43:33.000,2857700.0,2857700.0,0.0,2853892.48,8.88,5417.48,2848475.0
2020-06-02 13:43:36.000,2857500.0,2857500.0,0.0,2853688.48,5.0,218.48,2853470.0
2020-06-02 13:45:24.000,2858600.0,2858600.0,0.0,2854785.93,5.55,754.93,2854031.0
2020-06-02 13:45:27.000,2858700.0,2858700.0,0.0,2854882.38,5.55,1291.38,2853591.0
2020-06-02 13:45:30.000,2858800.0,2858800.0,0.0,2854977.38,5.0,135.38,2854842.0
2020-06-02 13:45:51.000,2859500.0,2859500.0,0.0,2855669.33,7.05,2139.33,2853530.0
2020-06-02 13:45:54.000,2860300.0,2860300.0,0.0,2856460.28,7.05,4143.28,2852317.0
2020-06-02 13:46:03.000,2861200.0,2861200.0,0.0,2857344.28,5.0,1556.28,2855788.0
2020-06-02 13:46:12.000,2861500.0,2861500.0,0.0,2857638.28,5.0,400.28,2857238.0
2020-06-02 13:48:12.000,2864400.0,2864400.0,0.0,2860519.11,6.17,1545.11,2858974.0
2020-06-02 13:48:15.000,2864600.0,2864600.0,0.0,2860714.94,6.17,2689.94,2858025.0
2020-06-02 13:48:27.000,2864600.0,2864600.0,0.0,2860706.94,5.0,731.94,2859975.0
2020-06-02 13:48:36.000,2865400.0,2865400.0,0.0,2861506.94,7.0,2684.94,2858822.0
2020-06-02 13:48:39.000,2865200.0,2865200.0,0.0,2861300.94,5.0,777.94,2860523.0
2020-06-02 13:48:57.000,2865300.0,2865300.0,0.0,2861394.85,7.09,2816.85,2858578.0
2020-06-02 13:49:06.000,2865500.0,2865500.0,0.0,2861587.85,5.0,502.85,2861085.0
2020-06-02 13:50:09.000,2867800.0,2867800.0,0.0,2863872.49,7.36,2808.49,2861064.0
2020-06-02 13:50:45.000,2865600.0,2865600.0,0.0,2861675.49,5.0,492.49,2861183.0
2020-06-02 13:51:33.000,2867400.0,2867400.0,0.0,2863468.13,7.36,2798.13,2860670.0
2020-06-02 13:51:48.000,2866300.0,2866300.0,0.0,2862373.13,5.0,782.13,2861591.0
2020-06-02 13:52:12.000,2863900.0,2863900.0,0.0,2859982.96,6.17,1926.96,2858056.0
2020-06-02 13:52:30.000,2862600.0,2862600.0,0.0,2858676.91,7.05,3928.91,2854748.0
2020-06-02 13:52:33.000,2862000.0,2862000.0,0.0,2858072.91,5.0,1970.91,2856102.0
2020-06-02 13:52:39.000,2862400.0,2862400.0,0.0,2858471.91,7.0,3923.91,2854548.0
2020-06-02 13:52:42.000,2862300.0,2862300.0,0.0,2858365.91,5.0,1872.91,2856493.0
2020-06-02 13:52:48.000,2862800.0,2862800.0,0.0,2858860.91,5.0,717.91,2858143.0
2020-06-02 13:53:12.000,2864200.0,2864200.0,0.0,2860240.91,5.0,169.91,2860071.0
2020-06-02 13:57:18.000,2869300.0,2869300.0,0.0,2865290.36,5.55,707.36,2864583.0
2020-06-02 13:57:21.000,2868400.0,2868400.0,0.0,2864393.81,5.55,1244.81,2863149.0
2020-06-02 13:57:24.000,2868300.0,2868300.0,0.0,2864287.44,6.37,2581.44,2861706.0
2020-06-02 13:57:27.000,2867500.0,2867500.0,0.0,2863476.07,11.37,1960.07,2861516.0
2020-06-02 13:57:36.000,2867600.0,2867600.0,0.0,2863581.07,7.0,3913.07,2859668.0
2020-06-02 13:57:54.000,2866500.0,2866500.0,0.0,2862486.07,5.0,2567.07,2859919.0
2020-06-02 13:57:57.000,2864900.0,2864900.0,0.0,2860891.07,5.0,1221.07,2859670.0
2020-06-02 13:58:18.000,2865000.0,2865000.0,0.0,2860976.96,11.11,7194.96,2853782.0
2020-06-02 13:58:24.000,2865000.0,2865000.0,0.0,2860972.96,5.0,4881.96,2856091.0
2020-06-02 13:58:27.000,2864600.0,2864600.0,0.0,2860571.96,5.0,2568.96,2858003.0
2020-06-02 13:58:45.000,2865500.0,2865500.0,0.0,2861453.96,5.0,675.96,2860778.0
2020-06-02 13:58:51.000,2865200.0,2865200.0,0.0,2861144.6,7.36,2974.6,2858170.0
2020-06-02 13:58:54.000,2864600.0,2864600.0,0.0,2860521.87,23.73,2756.87,2857765.0
2020-06-02 13:58:57.000,2864800.0,2864800.0,0.0,2860709.87,10.0,-1094.13,2861804.0
2020-06-02 13:59:00.000,2865100.0,2865100.0,0.0,2861014.87,7.0,858.87,2860156.0
2020-06-02 13:59:03.000,2865100.0,2865100.0,0.0,2861006.87,7.0,2811.87,2858195.0
2020-06-02 13:59:09.000,2864300.0,2864300.0,0.0,2860204.25,12.62,3485.25,2856719.0
2020-06-02 13:59:15.000,2864700.0,2864700.0,0.0,2860590.25,5.0,2139.25,2858451.0
2020-06-02 13:59:24.000,2864000.0,2864000.0,0.0,2859885.25,5.0,181.25,2859704.0
2020-06-02 13:59:33.000,2865800.0,2865800.0,0.0,2861670.25,7.0,2134.25,2859536.0
